,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
0,Maokai,Graves,2016,Summer,blue,Top,Jungle,17,8
1,Fiora,RekSai,2016,Summer,blue,Top,Jungle,6,2
2,Trundle,Nidalee,2016,Summer,blue,Top,Jungle,20,14
3,Maokai,Gragas,2016,Summer,blue,Top,Jungle,8,2
4,Vladimir,Graves,2016,Summer,blue,Top,Jungle,1,1
5,Gragas,RekSai,2016,Summer,blue,Top,Jungle,7,3
6,Ekko,Olaf,2016,Summer,blue,Top,Jungle,5,2
7,Trundle,Gragas,2016,Summer,blue,Top,Jungle,51,24
8,Ekko,Kindred,2016,Summer,blue,Top,Jungle,11,6
9,Fizz,Nidalee,2016,Summer,blue,Top,Jungle,4,4
10,Trundle,Elise,2016,Summer,blue,Top,Jungle,63,34
11,Fiora,Gragas,2016,Summer,blue,Top,Jungle,11,6
12,Maokai,RekSai,2016,Summer,blue,Top,Jungle,20,12
13,Maokai,Khazix,2016,Summer,blue,Top,Jungle,2,1
14,Swain,Graves,2016,Summer,blue,Top,Jungle,7,2
15,Vladimir,Gragas,2016,Summer,blue,Top,Jungle,2,1
16,Ekko,RekSai,2016,Summer,blue,Top,Jungle,35,18
17,Maokai,LeeSin,2016,Summer,blue,Top,Jungle,10,8
18,Ekko,Graves,2016,Summer,blue,Top,Jungle,23,10
19,Irelia,Nidalee,2016,Summer,blue,Top,Jungle,15,11
20,Shen,RekSai,2016,Summer,blue,Top,Jungle,40,20
21,Irelia,Graves,2016,Summer,blue,Top,Jungle,8,2
22,Jax,Elise,2016,Summer,blue,Top,Jungle,7,4
23,Irelia,RekSai,2016,Summer,blue,Top,Jungle,38,18
24,Jax,Kindred,2016,Summer,blue,Top,Jungle,3,2
25,Maokai,Kindred,2016,Summer,blue,Top,Jungle,19,11
26,Maokai,Nidalee,2016,Summer,blue,Top,Jungle,14,7
27,Trundle,RekSai,2016,Summer,blue,Top,Jungle,35,20
28,Swain,RekSai,2016,Summer,blue,Top,Jungle,16,10
29,Fiora,Elise,2016,Summer,blue,Top,Jungle,7,3
30,Irelia,Elise,2016,Summer,blue,Top,Jungle,26,16
31,Renekton,Nidalee,2016,Summer,blue,Top,Jungle,1,1
32,Shen,Kindred,2016,Summer,blue,Top,Jungle,11,0
33,Fizz,RekSai,2016,Summer,blue,Top,Jungle,10,7
34,Trundle,Olaf,2016,Summer,blue,Top,Jungle,5,1
35,Irelia,Olaf,2016,Summer,blue,Top,Jungle,5,3
36,Jax,Nidalee,2016,Summer,blue,Top,Jungle,3,2
37,Shen,Olaf,2016,Summer,blue,Top,Jungle,7,5
38,Vladimir,Nidalee,2016,Summer,blue,Top,Jungle,1,0
39,Jax,RekSai,2016,Summer,blue,Top,Jungle,10,5
40,Rumble,Olaf,2016,Summer,blue,Top,Jungle,7,4
41,Irelia,Evelynn,2016,Summer,blue,Top,Jungle,1,0
42,Rumble,RekSai,2016,Summer,blue,Top,Jungle,17,9
43,JarvanIV,Gragas,2016,Summer,blue,Top,Jungle,1,0
44,Trundle,Kindred,2016,Summer,blue,Top,Jungle,16,5
45,Lissandra,RekSai,2016,Summer,blue,Top,Jungle,5,2
46,Hecarim,RekSai,2016,Summer,blue,Top,Jungle,5,3
47,Hecarim,Elise,2016,Summer,blue,Top,Jungle,2,1
48,Lissandra,Kindred,2016,Summer,blue,Top,Jungle,1,1
49,Poppy,Kindred,2016,Summer,blue,Top,Jungle,3,0
50,Jax,Olaf,2016,Summer,blue,Top,Jungle,2,1
51,Swain,Gragas,2016,Summer,blue,Top,Jungle,3,3
52,Trundle,Hecarim,2016,Summer,blue,Top,Jungle,8,5
53,Shen,Hecarim,2016,Summer,blue,Top,Jungle,25,13
54,Shen,Graves,2016,Summer,blue,Top,Jungle,15,5
55,Irelia,Gragas,2016,Summer,blue,Top,Jungle,34,19
56,Jax,Gragas,2016,Summer,blue,Top,Jungle,7,7
57,Shen,Gragas,2016,Summer,blue,Top,Jungle,35,23
58,Trundle,Graves,2016,Summer,blue,Top,Jungle,14,7
59,Ryze,RekSai,2016,Summer,blue,Top,Jungle,3,1
60,Hecarim,Nidalee,2016,Summer,blue,Top,Jungle,4,1
61,Ryze,Gragas,2016,Summer,blue,Top,Jungle,2,0
62,Rumble,Nidalee,2016,Summer,blue,Top,Jungle,4,2
63,Gnar,Gragas,2016,Summer,blue,Top,Jungle,41,27
64,Rumble,Graves,2016,Summer,blue,Top,Jungle,2,0
65,Gnar,Nidalee,2016,Summer,blue,Top,Jungle,27,17
66,Ryze,Olaf,2016,Summer,blue,Top,Jungle,1,0
67,Gnar,Hecarim,2016,Summer,blue,Top,Jungle,5,1
68,Shen,Elise,2016,Summer,blue,Top,Jungle,18,7
69,Renekton,RekSai,2016,Summer,blue,Top,Jungle,1,0
70,Gnar,RekSai,2016,Summer,blue,Top,Jungle,41,19
71,Gnar,Elise,2016,Summer,blue,Top,Jungle,31,12
72,Ryze,Nidalee,2016,Summer,blue,Top,Jungle,2,1
73,Gnar,Olaf,2016,Summer,blue,Top,Jungle,9,6
74,Illaoi,Nidalee,2016,Summer,blue,Top,Jungle,4,1
75,Rumble,Rengar,2016,Summer,blue,Top,Jungle,1,1
76,Rumble,Gragas,2016,Summer,blue,Top,Jungle,1,1
77,Shen,Nidalee,2016,Summer,blue,Top,Jungle,14,10
78,Gangplank,RekSai,2016,Summer,blue,Top,Jungle,31,16
79,Ekko,Sejuani,2016,Summer,blue,Top,Jungle,1,0
80,Trundle,Mordekaiser,2016,Summer,blue,Top,Jungle,1,1
81,Illaoi,Gragas,2016,Summer,blue,Top,Jungle,4,2
82,Ekko,Gragas,2016,Summer,blue,Top,Jungle,23,13
83,Lissandra,LeeSin,2016,Summer,blue,Top,Jungle,1,0
84,Rumble,Elise,2016,Summer,blue,Top,Jungle,4,3
85,Gangplank,Gragas,2016,Summer,blue,Top,Jungle,18,15
86,Kennen,RekSai,2016,Summer,blue,Top,Jungle,3,1
87,Yasuo,RekSai,2016,Summer,blue,Top,Jungle,2,1
88,Ekko,LeeSin,2016,Summer,blue,Top,Jungle,4,1
89,Fizz,Elise,2016,Summer,blue,Top,Jungle,3,2
90,Nautilus,Nidalee,2016,Summer,blue,Top,Jungle,2,1
91,Gragas,Nidalee,2016,Summer,blue,Top,Jungle,6,6
92,Gragas,Khazix,2016,Summer,blue,Top,Jungle,2,1
93,Irelia,Kindred,2016,Summer,blue,Top,Jungle,7,2
94,Gragas,LeeSin,2016,Summer,blue,Top,Jungle,1,1
95,Poppy,Elise,2016,Summer,blue,Top,Jungle,18,10
96,Olaf,Elise,2016,Summer,blue,Top,Jungle,4,1
97,Poppy,RekSai,2016,Summer,blue,Top,Jungle,11,7
98,Gragas,Graves,2016,Summer,blue,Top,Jungle,3,0
99,Nautilus,Elise,2016,Summer,blue,Top,Jungle,1,0
100,Olaf,Kindred,2016,Summer,blue,Top,Jungle,1,1
101,Illaoi,RekSai,2016,Summer,blue,Top,Jungle,2,1
102,Olaf,RekSai,2016,Summer,blue,Top,Jungle,3,1
103,Gnar,LeeSin,2016,Summer,blue,Top,Jungle,3,2
104,Gragas,Elise,2016,Summer,blue,Top,Jungle,2,1
105,Gragas,Hecarim,2016,Summer,blue,Top,Jungle,1,0
106,Gnar,Graves,2016,Summer,blue,Top,Jungle,6,3
107,Gnar,Kindred,2016,Summer,blue,Top,Jungle,6,5
108,Swain,Nidalee,2016,Summer,blue,Top,Jungle,3,2
109,Lissandra,Hecarim,2016,Summer,blue,Top,Jungle,3,1
110,Rumble,LeeSin,2016,Summer,blue,Top,Jungle,5,3
111,Taliyah,RekSai,2016,Summer,blue,Top,Jungle,1,1
112,Swain,Olaf,2016,Summer,blue,Top,Jungle,1,0
113,Trundle,Nunu,2016,Summer,blue,Top,Jungle,1,0
114,Gangplank,Olaf,2016,Summer,blue,Top,Jungle,1,0
115,Irelia,Rumble,2016,Summer,blue,Top,Jungle,1,1
116,Malzahar,Hecarim,2016,Summer,blue,Top,Jungle,2,2
117,Irelia,Hecarim,2016,Summer,blue,Top,Jungle,2,1
118,Akali,Hecarim,2016,Summer,blue,Top,Jungle,1,0
119,Shen,Rumble,2016,Summer,blue,Top,Jungle,1,0
120,Shen,Rengar,2016,Summer,blue,Top,Jungle,1,0
121,Shen,LeeSin,2016,Summer,blue,Top,Jungle,3,2
122,Fiora,Olaf,2016,Summer,blue,Top,Jungle,1,0
123,Ekko,Elise,2016,Summer,blue,Top,Jungle,18,8
124,Kennen,Gragas,2016,Summer,blue,Top,Jungle,1,0
125,Gangplank,Elise,2016,Summer,blue,Top,Jungle,13,5
126,Renekton,Elise,2016,Summer,blue,Top,Jungle,3,0
127,Ryze,Elise,2016,Summer,blue,Top,Jungle,2,2
128,Swain,Ekko,2016,Summer,blue,Top,Jungle,1,0
129,Poppy,Nidalee,2016,Summer,blue,Top,Jungle,8,4
130,Maokai,Elise,2016,Summer,blue,Top,Jungle,19,10
131,Swain,Kindred,2016,Summer,blue,Top,Jungle,2,1
132,Ryze,Khazix,2016,Summer,blue,Top,Jungle,1,0
133,Ekko,Amumu,2016,Summer,blue,Top,Jungle,1,1
134,Trundle,LeeSin,2016,Summer,blue,Top,Jungle,1,0
135,Rumble,Kindred,2016,Summer,blue,Top,Jungle,2,1
136,Hecarim,Gragas,2016,Summer,blue,Top,Jungle,3,1
137,TahmKench,LeeSin,2016,Summer,blue,Top,Jungle,1,0
138,Teemo,Nidalee,2016,Summer,blue,Top,Jungle,1,0
139,Poppy,Gragas,2016,Summer,blue,Top,Jungle,6,4
140,TahmKench,Nidalee,2016,Summer,blue,Top,Jungle,2,1
141,Vladimir,RekSai,2016,Summer,blue,Top,Jungle,2,0
142,Gangplank,Nidalee,2016,Summer,blue,Top,Jungle,3,2
143,Yasuo,Hecarim,2016,Summer,blue,Top,Jungle,1,1
144,Gangplank,Sejuani,2016,Summer,blue,Top,Jungle,2,1
145,Ekko,Hecarim,2016,Summer,blue,Top,Jungle,6,3
146,Gangplank,Graves,2016,Summer,blue,Top,Jungle,1,1
147,Ekko,Nidalee,2016,Summer,blue,Top,Jungle,7,6
148,Malzahar,LeeSin,2016,Summer,blue,Top,Jungle,1,1
149,Gangplank,Hecarim,2016,Summer,blue,Top,Jungle,1,1
150,Kennen,Skarner,2016,Summer,blue,Top,Jungle,2,2
151,Olaf,Gragas,2016,Summer,blue,Top,Jungle,2,1
152,Sion,Gragas,2016,Summer,blue,Top,Jungle,1,0
153,Rumble,Hecarim,2016,Summer,blue,Top,Jungle,4,1
154,Gangplank,Kindred,2016,Summer,blue,Top,Jungle,1,0
155,Poppy,Graves,2016,Summer,blue,Top,Jungle,6,4
156,Ryze,Graves,2016,Summer,blue,Top,Jungle,2,0
157,Darius,Elise,2016,Summer,blue,Top,Jungle,1,0
158,Maokai,Olaf,2016,Summer,blue,Top,Jungle,2,1
159,Illaoi,Elise,2016,Summer,blue,Top,Jungle,1,1
160,Jax,Hecarim,2016,Summer,blue,Top,Jungle,1,0
161,Fizz,Kindred,2016,Summer,blue,Top,Jungle,2,1
162,Malphite,RekSai,2016,Summer,blue,Top,Jungle,1,0
163,Trundle,Zac,2016,Summer,blue,Top,Jungle,2,0
164,Swain,Hecarim,2016,Summer,blue,Top,Jungle,1,1
165,Fizz,Gragas,2016,Summer,blue,Top,Jungle,2,1
166,Gragas,Olaf,2016,Summer,blue,Top,Jungle,1,1
167,Illaoi,Graves,2016,Summer,blue,Top,Jungle,1,0
168,Swain,Elise,2016,Summer,blue,Top,Jungle,1,1
169,Kennen,Sejuani,2016,Summer,blue,Top,Jungle,1,0
170,Kennen,Olaf,2016,Summer,blue,Top,Jungle,6,2
171,Maokai,Hecarim,2016,Summer,blue,Top,Jungle,4,3
172,Riven,LeeSin,2016,Summer,blue,Top,Jungle,1,0
173,Graves,Amumu,2016,Summer,blue,Top,Jungle,1,1
174,Malphite,Sion,2016,Summer,blue,Top,Jungle,1,0
175,Fiora,Graves,2016,Summer,blue,Top,Jungle,1,0
176,Trundle,Ekko,2016,Summer,blue,Top,Jungle,1,0
177,Ekko,Zac,2016,Summer,blue,Top,Jungle,2,1
178,Fizz,Ekko,2016,Summer,blue,Top,Jungle,1,0
179,Yasuo,Zac,2016,Summer,blue,Top,Jungle,1,1
180,Ryze,Hecarim,2016,Summer,blue,Top,Jungle,1,0
181,Jax,Zac,2016,Summer,blue,Top,Jungle,1,1
182,Shen,Khazix,2016,Summer,blue,Top,Jungle,1,1
183,Nautilus,RekSai,2016,Summer,blue,Top,Jungle,2,2
184,Maokai,JarvanIV,2016,Summer,blue,Top,Jungle,1,0
185,Lulu,Graves,2016,Summer,blue,Top,Jungle,1,0
186,TahmKench,Elise,2016,Summer,blue,Top,Jungle,1,0
187,Trundle,Lulu,2016,Summer,blue,Top,Jungle,1,1
188,Gangplank,JarvanIV,2016,Summer,blue,Top,Jungle,1,1
189,Jayce,Elise,2016,Summer,blue,Top,Jungle,5,2
190,Kennen,Nocturne,2016,Summer,blue,Top,Jungle,1,1
191,Ekko,Alistar,2016,Summer,blue,Top,Jungle,1,1
192,Jayce,Olaf,2016,Summer,blue,Top,Jungle,1,1
193,Maokai,Skarner,2016,Summer,blue,Top,Jungle,1,0
194,Poppy,LeeSin,2016,Summer,blue,Top,Jungle,6,2
195,Poppy,Hecarim,2016,Summer,blue,Top,Jungle,1,1
196,Jayce,Nidalee,2016,Summer,blue,Top,Jungle,2,1
197,Kennen,LeeSin,2016,Summer,blue,Top,Jungle,5,3
198,Jayce,RekSai,2016,Summer,blue,Top,Jungle,1,0
199,Poppy,Olaf,2016,Summer,blue,Top,Jungle,5,3
200,Jayce,LeeSin,2016,Summer,blue,Top,Jungle,6,5
201,Kennen,Hecarim,2016,Summer,blue,Top,Jungle,1,0
202,Fiora,LeeSin,2016,Summer,blue,Top,Jungle,1,0
203,Gnar,Zac,2016,Summer,blue,Top,Jungle,1,0
204,Poppy,Ivern,2016,Summer,blue,Top,Jungle,2,0
205,Nautilus,Olaf,2016,Summer,blue,Top,Jungle,2,1
206,Poppy,Khazix,2016,Summer,blue,Top,Jungle,2,2
207,Jayce,Gragas,2016,Summer,blue,Top,Jungle,1,1
208,Ryze,Kindred,2016,Summer,blue,Top,Jungle,3,3
209,Rammus,Kindred,2016,Summer,blue,Top,Jungle,1,0
210,Poppy,Sejuani,2016,Summer,blue,Top,Jungle,1,1
211,Graves,Nidalee,2016,Summer,blue,Top,Jungle,1,0
0,Graves,Zilean,2016,Summer,blue,Jungle,Middle,3,3
1,RekSai,Vladimir,2016,Summer,blue,Jungle,Middle,54,27
2,Nidalee,Lissandra,2016,Summer,blue,Jungle,Middle,5,4
3,Gragas,Vladimir,2016,Summer,blue,Jungle,Middle,39,18
4,Graves,Lissandra,2016,Summer,blue,Jungle,Middle,8,4
5,RekSai,Azir,2016,Summer,blue,Jungle,Middle,35,21
6,Olaf,Varus,2016,Summer,blue,Jungle,Middle,2,1
7,Gragas,Lissandra,2016,Summer,blue,Jungle,Middle,9,7
8,Graves,Swain,2016,Summer,blue,Jungle,Middle,6,3
9,Kindred,Leblanc,2016,Summer,blue,Jungle,Middle,5,1
10,Nidalee,Swain,2016,Summer,blue,Jungle,Middle,5,4
11,Elise,TwistedFate,2016,Summer,blue,Jungle,Middle,8,3
12,Nidalee,Zilean,2016,Summer,blue,Jungle,Middle,7,6
13,Gragas,Anivia,2016,Summer,blue,Jungle,Middle,3,2
14,RekSai,Viktor,2016,Summer,blue,Jungle,Middle,66,33
15,Gragas,Swain,2016,Summer,blue,Jungle,Middle,4,0
16,Khazix,Swain,2016,Summer,blue,Jungle,Middle,1,1
17,Graves,Fizz,2016,Summer,blue,Jungle,Middle,2,0
18,Elise,Vladimir,2016,Summer,blue,Jungle,Middle,33,16
19,Gragas,Gangplank,2016,Summer,blue,Jungle,Middle,1,0
20,RekSai,Ryze,2016,Summer,blue,Jungle,Middle,21,10
21,LeeSin,Viktor,2016,Summer,blue,Jungle,Middle,14,7
22,Graves,Viktor,2016,Summer,blue,Jungle,Middle,14,3
23,Elise,Azir,2016,Summer,blue,Jungle,Middle,36,20
24,Nidalee,TwistedFate,2016,Summer,blue,Jungle,Middle,8,5
25,Graves,Ekko,2016,Summer,blue,Jungle,Middle,1,0
26,Elise,Swain,2016,Summer,blue,Jungle,Middle,3,1
27,Kindred,Swain,2016,Summer,blue,Jungle,Middle,1,1
28,Kindred,Azir,2016,Summer,blue,Jungle,Middle,21,10
29,Nidalee,Viktor,2016,Summer,blue,Jungle,Middle,20,7
30,RekSai,Zilean,2016,Summer,blue,Jungle,Middle,9,7
31,Elise,Viktor,2016,Summer,blue,Jungle,Middle,42,21
32,Elise,Ryze,2016,Summer,blue,Jungle,Middle,20,12
33,Gragas,Viktor,2016,Summer,blue,Jungle,Middle,37,22
34,Graves,Anivia,2016,Summer,blue,Jungle,Middle,4,1
35,Kindred,Vladimir,2016,Summer,blue,Jungle,Middle,12,6
36,Olaf,Azir,2016,Summer,blue,Jungle,Middle,4,3
37,Gragas,Varus,2016,Summer,blue,Jungle,Middle,15,7
38,Olaf,Vladimir,2016,Summer,blue,Jungle,Middle,5,4
39,Nidalee,Anivia,2016,Summer,blue,Jungle,Middle,3,2
40,RekSai,Lissandra,2016,Summer,blue,Jungle,Middle,18,8
41,Olaf,Ryze,2016,Summer,blue,Jungle,Middle,6,1
42,Elise,Karma,2016,Summer,blue,Jungle,Middle,19,7
43,Kindred,Karma,2016,Summer,blue,Jungle,Middle,6,3
44,Evelynn,TwistedFate,2016,Summer,blue,Jungle,Middle,1,0
45,Elise,Lissandra,2016,Summer,blue,Jungle,Middle,4,2
46,Kindred,Lissandra,2016,Summer,blue,Jungle,Middle,7,1
47,Gragas,Cassiopeia,2016,Summer,blue,Jungle,Middle,17,11
48,Kindred,Ryze,2016,Summer,blue,Jungle,Middle,5,2
49,Kindred,TwistedFate,2016,Summer,blue,Jungle,Middle,4,3
50,Gragas,Azir,2016,Summer,blue,Jungle,Middle,32,20
51,RekSai,TwistedFate,2016,Summer,blue,Jungle,Middle,9,4
52,RekSai,Cassiopeia,2016,Summer,blue,Jungle,Middle,23,13
53,RekSai,Ezreal,2016,Summer,blue,Jungle,Middle,1,0
54,Olaf,Karma,2016,Summer,blue,Jungle,Middle,2,0
55,Olaf,Cassiopeia,2016,Summer,blue,Jungle,Middle,8,3
56,Hecarim,Cassiopeia,2016,Summer,blue,Jungle,Middle,4,3
57,Elise,Varus,2016,Summer,blue,Jungle,Middle,12,5
58,Hecarim,Viktor,2016,Summer,blue,Jungle,Middle,13,5
59,Gragas,Ryze,2016,Summer,blue,Jungle,Middle,16,12
60,Graves,Karma,2016,Summer,blue,Jungle,Middle,9,2
61,Nidalee,Ryze,2016,Summer,blue,Jungle,Middle,14,12
62,Nidalee,Azir,2016,Summer,blue,Jungle,Middle,15,8
63,Nidalee,Karma,2016,Summer,blue,Jungle,Middle,9,7
64,Hecarim,Lissandra,2016,Summer,blue,Jungle,Middle,3,2
65,RekSai,Karma,2016,Summer,blue,Jungle,Middle,14,7
66,Gragas,TwistedFate,2016,Summer,blue,Jungle,Middle,10,7
67,Gragas,Leblanc,2016,Summer,blue,Jungle,Middle,11,5
68,Graves,Cassiopeia,2016,Summer,blue,Jungle,Middle,1,0
69,Nidalee,Varus,2016,Summer,blue,Jungle,Middle,15,6
70,Olaf,Zilean,2016,Summer,blue,Jungle,Middle,5,3
71,Hecarim,Azir,2016,Summer,blue,Jungle,Middle,6,2
72,RekSai,Taliyah,2016,Summer,blue,Jungle,Middle,19,9
73,RekSai,Ahri,2016,Summer,blue,Jungle,Middle,2,1
74,RekSai,Anivia,2016,Summer,blue,Jungle,Middle,5,4
75,RekSai,Malzahar,2016,Summer,blue,Jungle,Middle,15,8
76,Graves,Ryze,2016,Summer,blue,Jungle,Middle,11,7
77,Gragas,Taliyah,2016,Summer,blue,Jungle,Middle,13,7
78,Elise,Taliyah,2016,Summer,blue,Jungle,Middle,8,5
79,Elise,Cassiopeia,2016,Summer,blue,Jungle,Middle,11,4
80,Nidalee,Vladimir,2016,Summer,blue,Jungle,Middle,15,13
81,Gragas,Malzahar,2016,Summer,blue,Jungle,Middle,12,11
82,Gragas,Kassadin,2016,Summer,blue,Jungle,Middle,8,4
83,Olaf,Viktor,2016,Summer,blue,Jungle,Middle,10,7
84,Nidalee,Taliyah,2016,Summer,blue,Jungle,Middle,4,4
85,Rengar,Malzahar,2016,Summer,blue,Jungle,Middle,1,1
86,Hecarim,Vladimir,2016,Summer,blue,Jungle,Middle,14,9
87,Olaf,Malzahar,2016,Summer,blue,Jungle,Middle,4,0
88,Gragas,Zilean,2016,Summer,blue,Jungle,Middle,3,2
89,Nidalee,Malzahar,2016,Summer,blue,Jungle,Middle,5,3
90,Hecarim,Zilean,2016,Summer,blue,Jungle,Middle,3,1
91,RekSai,Swain,2016,Summer,blue,Jungle,Middle,6,3
92,Olaf,Leblanc,2016,Summer,blue,Jungle,Middle,2,1
93,Sejuani,Cassiopeia,2016,Summer,blue,Jungle,Middle,1,0
94,Mordekaiser,Karma,2016,Summer,blue,Jungle,Middle,1,1
95,Gragas,Karma,2016,Summer,blue,Jungle,Middle,11,7
96,RekSai,Syndra,2016,Summer,blue,Jungle,Middle,10,5
97,LeeSin,Pantheon,2016,Summer,blue,Jungle,Middle,1,0
98,Gragas,Syndra,2016,Summer,blue,Jungle,Middle,7,4
99,Olaf,AurelionSol,2016,Summer,blue,Jungle,Middle,1,1
100,RekSai,Kassadin,2016,Summer,blue,Jungle,Middle,14,7
101,RekSai,Velkoz,2016,Summer,blue,Jungle,Middle,1,1
102,Gragas,Velkoz,2016,Summer,blue,Jungle,Middle,1,0
103,LeeSin,Leblanc,2016,Summer,blue,Jungle,Middle,1,1
104,LeeSin,Swain,2016,Summer,blue,Jungle,Middle,1,1
105,Elise,Leblanc,2016,Summer,blue,Jungle,Middle,10,5
106,Nidalee,Zed,2016,Summer,blue,Jungle,Middle,1,1
107,Khazix,Vladimir,2016,Summer,blue,Jungle,Middle,1,1
108,Nidalee,Leblanc,2016,Summer,blue,Jungle,Middle,10,5
109,Khazix,Azir,2016,Summer,blue,Jungle,Middle,1,0
110,RekSai,Fizz,2016,Summer,blue,Jungle,Middle,2,2
111,Elise,Zilean,2016,Summer,blue,Jungle,Middle,2,2
112,LeeSin,Azir,2016,Summer,blue,Jungle,Middle,2,0
113,Hecarim,Ryze,2016,Summer,blue,Jungle,Middle,5,2
114,Elise,Syndra,2016,Summer,blue,Jungle,Middle,5,2
115,Graves,Azir,2016,Summer,blue,Jungle,Middle,10,4
116,RekSai,Leblanc,2016,Summer,blue,Jungle,Middle,10,2
117,Kindred,Viktor,2016,Summer,blue,Jungle,Middle,13,7
118,Hecarim,Swain,2016,Summer,blue,Jungle,Middle,1,0
119,LeeSin,Vladimir,2016,Summer,blue,Jungle,Middle,5,4
120,Graves,Vladimir,2016,Summer,blue,Jungle,Middle,11,4
121,Kindred,Taliyah,2016,Summer,blue,Jungle,Middle,2,1
122,Olaf,Kassadin,2016,Summer,blue,Jungle,Middle,4,1
123,Nunu,Karma,2016,Summer,blue,Jungle,Middle,1,0
124,Olaf,Gangplank,2016,Summer,blue,Jungle,Middle,1,0
125,Elise,Malzahar,2016,Summer,blue,Jungle,Middle,12,8
126,Olaf,Taliyah,2016,Summer,blue,Jungle,Middle,1,1
127,Hecarim,Karma,2016,Summer,blue,Jungle,Middle,5,2
128,Rumble,Azir,2016,Summer,blue,Jungle,Middle,1,1
129,Hecarim,Malzahar,2016,Summer,blue,Jungle,Middle,2,2
130,Hecarim,Leblanc,2016,Summer,blue,Jungle,Middle,5,2
131,Hecarim,Kassadin,2016,Summer,blue,Jungle,Middle,1,1
132,Rumble,Vladimir,2016,Summer,blue,Jungle,Middle,1,0
133,Rengar,Ryze,2016,Summer,blue,Jungle,Middle,1,0
134,LeeSin,Malzahar,2016,Summer,blue,Jungle,Middle,2,0
135,Graves,Kassadin,2016,Summer,blue,Jungle,Middle,4,0
136,Hecarim,Syndra,2016,Summer,blue,Jungle,Middle,1,0
137,RekSai,Ekko,2016,Summer,blue,Jungle,Middle,4,2
138,Ekko,AurelionSol,2016,Summer,blue,Jungle,Middle,1,0
139,Elise,Lucian,2016,Summer,blue,Jungle,Middle,1,0
140,Khazix,Varus,2016,Summer,blue,Jungle,Middle,1,0
141,Amumu,Varus,2016,Summer,blue,Jungle,Middle,1,1
142,Nidalee,Jayce,2016,Summer,blue,Jungle,Middle,1,0
143,Graves,Leblanc,2016,Summer,blue,Jungle,Middle,8,3
144,Kindred,AurelionSol,2016,Summer,blue,Jungle,Middle,1,0
145,LeeSin,TwistedFate,2016,Summer,blue,Jungle,Middle,1,0
146,LeeSin,Ryze,2016,Summer,blue,Jungle,Middle,6,4
147,Graves,TwistedFate,2016,Summer,blue,Jungle,Middle,4,3
148,Kindred,Cassiopeia,2016,Summer,blue,Jungle,Middle,2,0
149,Graves,Taliyah,2016,Summer,blue,Jungle,Middle,1,1
150,Hecarim,Taliyah,2016,Summer,blue,Jungle,Middle,4,3
151,RekSai,Varus,2016,Summer,blue,Jungle,Middle,4,2
152,Kindred,Malzahar,2016,Summer,blue,Jungle,Middle,2,1
153,Gragas,AurelionSol,2016,Summer,blue,Jungle,Middle,3,2
154,Sejuani,Azir,2016,Summer,blue,Jungle,Middle,1,0
155,Graves,Malzahar,2016,Summer,blue,Jungle,Middle,3,3
156,Graves,Varus,2016,Summer,blue,Jungle,Middle,1,0
157,LeeSin,Lissandra,2016,Summer,blue,Jungle,Middle,1,1
158,RekSai,AurelionSol,2016,Summer,blue,Jungle,Middle,1,1
159,Skarner,Taliyah,2016,Summer,blue,Jungle,Middle,1,1
160,Khazix,Leblanc,2016,Summer,blue,Jungle,Middle,1,0
161,Elise,Gangplank,2016,Summer,blue,Jungle,Middle,2,0
162,Elise,Kassadin,2016,Summer,blue,Jungle,Middle,3,2
163,Graves,Morgana,2016,Summer,blue,Jungle,Middle,1,0
164,Elise,Ekko,2016,Summer,blue,Jungle,Middle,2,0
165,Kindred,Anivia,2016,Summer,blue,Jungle,Middle,2,1
166,Zac,Azir,2016,Summer,blue,Jungle,Middle,2,1
167,Elise,Anivia,2016,Summer,blue,Jungle,Middle,4,2
168,Nidalee,Cassiopeia,2016,Summer,blue,Jungle,Middle,5,2
169,Sejuani,Vladimir,2016,Summer,blue,Jungle,Middle,1,0
170,Nidalee,Kassadin,2016,Summer,blue,Jungle,Middle,1,1
171,Amumu,Teemo,2016,Summer,blue,Jungle,Middle,1,1
172,Sion,Katarina,2016,Summer,blue,Jungle,Middle,1,0
173,Graves,Orianna,2016,Summer,blue,Jungle,Middle,1,0
174,Elise,Lulu,2016,Summer,blue,Jungle,Middle,2,1
175,Kindred,Varus,2016,Summer,blue,Jungle,Middle,1,0
176,Zac,TwistedFate,2016,Summer,blue,Jungle,Middle,1,0
177,Ekko,Viktor,2016,Summer,blue,Jungle,Middle,1,0
178,Zac,Gangplank,2016,Summer,blue,Jungle,Middle,1,0
179,Kindred,Orianna,2016,Summer,blue,Jungle,Middle,1,0
180,Ekko,Swain,2016,Summer,blue,Jungle,Middle,1,0
181,Zac,Viktor,2016,Summer,blue,Jungle,Middle,1,1
182,RekSai,Orianna,2016,Summer,blue,Jungle,Middle,4,2
183,Hecarim,TwistedFate,2016,Summer,blue,Jungle,Middle,1,0
184,Gragas,Jhin,2016,Summer,blue,Jungle,Middle,2,1
185,Zac,Vladimir,2016,Summer,blue,Jungle,Middle,1,1
186,Khazix,Ryze,2016,Summer,blue,Jungle,Middle,2,2
187,JarvanIV,Lucian,2016,Summer,blue,Jungle,Middle,1,0
188,Gragas,Diana,2016,Summer,blue,Jungle,Middle,1,1
