,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
105,JarvanIV,Nautilus,2015,Spring,red,Jungle,Support,2,2
106,LeeSin,Irelia,2015,Spring,red,Jungle,Support,1,0
107,Nunu,Nami,2015,Spring,red,Jungle,Support,1,0
108,LeeSin,Braum,2015,Spring,red,Jungle,Support,2,1
109,LeeSin,Blitzcrank,2015,Spring,red,Jungle,Support,1,1
110,Khazix,Annie,2015,Spring,red,Jungle,Support,1,0
111,JarvanIV,Veigar,2015,Spring,red,Jungle,Support,2,0
112,Rengar,Veigar,2015,Spring,red,Jungle,Support,1,0
113,Olaf,Annie,2015,Spring,red,Jungle,Support,2,1
114,Vi,Kalista,2015,Spring,red,Jungle,Support,1,0
115,Khazix,Janna,2015,Spring,red,Jungle,Support,8,3
116,Khazix,Thresh,2015,Spring,red,Jungle,Support,6,3
117,Olaf,Janna,2015,Spring,red,Jungle,Support,3,3
118,MonkeyKing,Nami,2015,Spring,red,Jungle,Support,1,0
119,Warwick,Thresh,2015,Spring,red,Jungle,Support,2,0
120,Pantheon,Janna,2015,Spring,red,Jungle,Support,2,1
121,Pantheon,Lulu,2015,Spring,red,Jungle,Support,1,0
122,Pantheon,Thresh,2015,Spring,red,Jungle,Support,9,5
123,Gragas,Leona,2015,Spring,red,Jungle,Support,2,1
124,Zac,Thresh,2015,Spring,red,Jungle,Support,1,0
125,Nocturne,Nami,2015,Spring,red,Jungle,Support,1,0
126,Maokai,Thresh,2015,Spring,red,Jungle,Support,1,1
127,Sejuani,Bard,2015,Spring,red,Jungle,Support,1,0
128,Gragas,Alistar,2015,Spring,red,Jungle,Support,2,1
129,Evelynn,Alistar,2015,Spring,red,Jungle,Support,1,1
130,Nidalee,Nami,2015,Spring,red,Jungle,Support,2,2
131,LeeSin,Zilean,2015,Spring,red,Jungle,Support,1,0
132,Khazix,Braum,2015,Spring,red,Jungle,Support,2,2
133,Khazix,Nami,2015,Spring,red,Jungle,Support,7,3
134,Khazix,Morgana,2015,Spring,red,Jungle,Support,1,1
135,LeeSin,Alistar,2015,Spring,red,Jungle,Support,2,0
136,JarvanIV,Soraka,2015,Spring,red,Jungle,Support,2,0
137,Elise,Nami,2015,Spring,red,Jungle,Support,3,1
138,Elise,Alistar,2015,Spring,red,Jungle,Support,2,1
139,Elise,Morgana,2015,Spring,red,Jungle,Support,1,0
140,Gragas,Zilean,2015,Spring,red,Jungle,Support,1,1
141,Fizz,Thresh,2015,Spring,red,Jungle,Support,1,1
142,Fizz,Braum,2015,Spring,red,Jungle,Support,1,0
143,Hecarim,Nami,2015,Spring,red,Jungle,Support,1,0
144,Khazix,Alistar,2015,Spring,red,Jungle,Support,1,1
145,Khazix,Sona,2015,Spring,red,Jungle,Support,1,1
146,JarvanIV,Sona,2015,Spring,red,Jungle,Support,2,1
147,Maokai,Nami,2015,Spring,red,Jungle,Support,1,1
148,Rammus,Nami,2015,Spring,red,Jungle,Support,1,0
149,Lulu,Alistar,2015,Spring,red,Jungle,Support,1,0
150,Elise,Sona,2015,Spring,red,Jungle,Support,1,0
151,Nocturne,Thresh,2015,Spring,red,Jungle,Support,1,1
0,Sivir,Thresh,2015,Spring,red,ADC,Support,29,16
1,Corki,Annie,2015,Spring,red,ADC,Support,21,6
2,Corki,Janna,2015,Spring,red,ADC,Support,25,10
3,KogMaw,Janna,2015,Spring,red,ADC,Support,8,4
4,Corki,Thresh,2015,Spring,red,ADC,Support,27,12
5,Tristana,Nami,2015,Spring,red,ADC,Support,6,2
6,Sivir,Blitzcrank,2015,Spring,red,ADC,Support,2,0
7,Corki,Morgana,2015,Spring,red,ADC,Support,9,6
8,Graves,Morgana,2015,Spring,red,ADC,Support,6,1
9,Ezreal,Janna,2015,Spring,red,ADC,Support,4,0
10,Sivir,Leona,2015,Spring,red,ADC,Support,14,5
11,Kalista,Blitzcrank,2015,Spring,red,ADC,Support,2,2
12,Tristana,Janna,2015,Spring,red,ADC,Support,8,1
13,Sivir,Janna,2015,Spring,red,ADC,Support,17,8
14,Caitlyn,Janna,2015,Spring,red,ADC,Support,6,2
15,Graves,Janna,2015,Spring,red,ADC,Support,19,8
16,Kalista,Thresh,2015,Spring,red,ADC,Support,20,10
17,Graves,Annie,2015,Spring,red,ADC,Support,17,10
18,Sivir,Morgana,2015,Spring,red,ADC,Support,13,8
19,Jinx,Morgana,2015,Spring,red,ADC,Support,5,3
20,Lucian,Janna,2015,Spring,red,ADC,Support,23,12
21,Kalista,Annie,2015,Spring,red,ADC,Support,12,4
22,Kalista,Janna,2015,Spring,red,ADC,Support,8,7
23,Graves,Leona,2015,Spring,red,ADC,Support,8,5
24,Graves,Thresh,2015,Spring,red,ADC,Support,15,5
25,Sivir,Annie,2015,Spring,red,ADC,Support,16,12
26,Tristana,Braum,2015,Spring,red,ADC,Support,2,1
27,Jinx,Janna,2015,Spring,red,ADC,Support,13,4
28,Corki,Braum,2015,Spring,red,ADC,Support,7,4
29,Ezreal,Annie,2015,Spring,red,ADC,Support,5,1
30,Corki,Leona,2015,Spring,red,ADC,Support,14,5
31,Jinx,Thresh,2015,Spring,red,ADC,Support,16,9
32,Lucian,Nautilus,2015,Spring,red,ADC,Support,7,3
33,Twitch,Janna,2015,Spring,red,ADC,Support,2,0
34,Vayne,Janna,2015,Spring,red,ADC,Support,5,2
35,Sivir,Lulu,2015,Spring,red,ADC,Support,2,1
36,Lucian,Annie,2015,Spring,red,ADC,Support,5,4
37,Varus,Janna,2015,Spring,red,ADC,Support,1,0
38,Vayne,Alistar,2015,Spring,red,ADC,Support,1,0
39,Graves,Alistar,2015,Spring,red,ADC,Support,3,2
40,Lucian,Braum,2015,Spring,red,ADC,Support,4,3
41,Lucian,Alistar,2015,Spring,red,ADC,Support,4,0
42,Sivir,Nautilus,2015,Spring,red,ADC,Support,10,7
43,Lucian,Thresh,2015,Spring,red,ADC,Support,19,9
44,Corki,Nautilus,2015,Spring,red,ADC,Support,4,4
45,Vayne,Nautilus,2015,Spring,red,ADC,Support,1,0
46,Sivir,Braum,2015,Spring,red,ADC,Support,3,2
47,Kalista,Kennen,2015,Spring,red,ADC,Support,2,2
48,Sivir,Nami,2015,Spring,red,ADC,Support,2,0
49,Graves,Lulu,2015,Spring,red,ADC,Support,6,1
50,Kalista,Braum,2015,Spring,red,ADC,Support,1,0
51,Graves,Blitzcrank,2015,Spring,red,ADC,Support,1,1
52,Jinx,Annie,2015,Spring,red,ADC,Support,2,1
53,Tristana,Thresh,2015,Spring,red,ADC,Support,12,3
54,Caitlyn,Annie,2015,Spring,red,ADC,Support,4,1
55,Graves,Braum,2015,Spring,red,ADC,Support,1,1
56,Lucian,Lulu,2015,Spring,red,ADC,Support,4,3
57,Lucian,Morgana,2015,Spring,red,ADC,Support,5,2
58,Draven,Braum,2015,Spring,red,ADC,Support,1,1
59,KogMaw,Thresh,2015,Spring,red,ADC,Support,4,0
60,Caitlyn,Morgana,2015,Spring,red,ADC,Support,2,1
61,Draven,Lulu,2015,Spring,red,ADC,Support,1,1
62,Kalista,Morgana,2015,Spring,red,ADC,Support,1,1
63,Kalista,Alistar,2015,Spring,red,ADC,Support,1,1
64,Lucian,Leona,2015,Spring,red,ADC,Support,3,0
65,Sivir,Alistar,2015,Spring,red,ADC,Support,5,2
66,Draven,Zilean,2015,Spring,red,ADC,Support,1,0
67,Corki,Alistar,2015,Spring,red,ADC,Support,4,0
68,Graves,Nami,2015,Spring,red,ADC,Support,3,1
69,KogMaw,Nami,2015,Spring,red,ADC,Support,9,4
70,Graves,Nautilus,2015,Spring,red,ADC,Support,2,0
71,Ezreal,Thresh,2015,Spring,red,ADC,Support,5,2
72,Jinx,Leona,2015,Spring,red,ADC,Support,3,1
73,Caitlyn,Nami,2015,Spring,red,ADC,Support,2,1
74,KogMaw,Lulu,2015,Spring,red,ADC,Support,1,1
75,Urgot,Janna,2015,Spring,red,ADC,Support,2,1
76,Kalista,Nami,2015,Spring,red,ADC,Support,5,3
77,Jinx,Nautilus,2015,Spring,red,ADC,Support,2,1
78,Lucian,Nami,2015,Spring,red,ADC,Support,10,6
79,Urgot,Nautilus,2015,Spring,red,ADC,Support,3,2
80,Urgot,Thresh,2015,Spring,red,ADC,Support,3,2
81,Sivir,Syndra,2015,Spring,red,ADC,Support,1,1
82,Tristana,Annie,2015,Spring,red,ADC,Support,1,0
83,Sivir,Sejuani,2015,Spring,red,ADC,Support,1,0
84,Corki,Nami,2015,Spring,red,ADC,Support,19,8
85,Corki,Lulu,2015,Spring,red,ADC,Support,4,1
86,Ezreal,Nami,2015,Spring,red,ADC,Support,2,0
87,Corki,Veigar,2015,Spring,red,ADC,Support,2,1
88,Ezreal,Leona,2015,Spring,red,ADC,Support,1,1
89,Sivir,Maokai,2015,Spring,red,ADC,Support,1,0
90,Sivir,Kayle,2015,Spring,red,ADC,Support,1,0
91,Urgot,Lulu,2015,Spring,red,ADC,Support,1,1
92,Urgot,Morgana,2015,Spring,red,ADC,Support,1,1
93,KogMaw,Morgana,2015,Spring,red,ADC,Support,2,1
94,Twitch,Thresh,2015,Spring,red,ADC,Support,2,1
95,Ezreal,Kennen,2015,Spring,red,ADC,Support,1,1
96,Corki,Blitzcrank,2015,Spring,red,ADC,Support,1,1
97,Kalista,Irelia,2015,Spring,red,ADC,Support,1,0
98,Ezreal,Nautilus,2015,Spring,red,ADC,Support,1,1
99,Ezreal,Braum,2015,Spring,red,ADC,Support,1,0
100,Kalista,Leona,2015,Spring,red,ADC,Support,3,2
101,Caitlyn,Leona,2015,Spring,red,ADC,Support,2,0
102,Draven,Annie,2015,Spring,red,ADC,Support,1,1
103,Graves,Veigar,2015,Spring,red,ADC,Support,1,0
104,Kalista,Veigar,2015,Spring,red,ADC,Support,1,0
105,Caitlyn,Thresh,2015,Spring,red,ADC,Support,3,1
106,Ezreal,Blitzcrank,2015,Spring,red,ADC,Support,2,1
107,Janna,Kalista,2015,Spring,red,ADC,Support,1,0
108,Urgot,Leona,2015,Spring,red,ADC,Support,1,0
109,Tristana,Leona,2015,Spring,red,ADC,Support,1,0
110,Jinx,Nami,2015,Spring,red,ADC,Support,2,0
111,Lucian,Bard,2015,Spring,red,ADC,Support,1,0
112,Ezreal,Alistar,2015,Spring,red,ADC,Support,3,3
113,Vayne,Nami,2015,Spring,red,ADC,Support,2,1
114,Lucian,Zilean,2015,Spring,red,ADC,Support,1,0
115,Jinx,Braum,2015,Spring,red,ADC,Support,1,0
116,Graves,Soraka,2015,Spring,red,ADC,Support,1,0
117,Draven,Nami,2015,Spring,red,ADC,Support,1,0
118,Lucian,Soraka,2015,Spring,red,ADC,Support,1,0
119,Corki,Zilean,2015,Spring,red,ADC,Support,1,1
120,Corki,Sona,2015,Spring,red,ADC,Support,3,2
121,Ezreal,Sona,2015,Spring,red,ADC,Support,1,0
