,CHAMP1_x,Team_x,CHAMP2_x,Year_x,CHAMP1_y,CHAMP2_y,Partidas_x,bResult
10143,Kayn,blue,Vladimir,2017,Mage/Fighter/,Mage/Support/,1,0
10144,Kayn,blue,Syndra,2017,Fighter/Mage/,Mage/,1,0
10145,JarvanIV,blue,Lucian,2017,Fighter/,Marksman/,1,1
10146,RekSai,blue,Orianna,2017,Tank/Fighter/,Mage/Support/,1,0
10147,JarvanIV,blue,Taliyah,2017,Mage/Fighter/,Tank/Mage/,1,1
10148,JarvanIV,blue,Syndra,2017,Fighter/,Assassin/Fighter/,1,1
10149,JarvanIV,blue,Corki,2017,Fighter/Mage/,Mage/,1,1
10150,JarvanIV,blue,Galio,2017,Fighter/,Marksman/,1,1
10151,JarvanIV,blue,Vladimir,2017,Tank/Mage/,Mage/Support/,1,0
10152,Poppy,blue,Anivia,2017,Tank/Fighter/,Assassin/Mage/,1,0
10153,Zac,blue,Galio,2017,Tank/Mage/,Mage/,1,1
10154,Kindred,blue,Varus,2016,Mage/Fighter/,Marksman/,1,0
10155,LeeSin,blue,Viktor,2016,Fighter/,Mage/,2,1
10156,Rengar,blue,Viktor,2016,Fighter/,Mage/Assassin/,1,0
10157,RekSai,blue,Viktor,2016,Marksman/,Assassin/Fighter/,1,1
10158,RekSai,blue,Lulu,2016,Marksman/,Mage/,1,0
10159,Graves,blue,Corki,2016,Fighter/,Mage/,2,1
10160,RekSai,blue,Lissandra,2016,Marksman/,Support/Mage/,1,1
10161,Elise,blue,Viktor,2016,Marksman/,Mage/Marksman/,1,0
10162,RekSai,blue,Lux,2016,Marksman/,Mage/Assassin/,1,1
10163,Elise,blue,Lulu,2016,Fighter/,Mage/,1,1
10164,Nidalee,blue,Viktor,2016,Mage/Fighter/,Assassin/Fighter/,1,1
10165,Graves,blue,Viktor,2016,Assassin/Fighter/,Mage/Assassin/,2,1
10166,Nidalee,blue,Viktor,2016,Mage/Fighter/,Marksman/,1,0
10167,RekSai,blue,Lulu,2016,Marksman/,Mage/Assassin/,2,0
10168,Elise,blue,Lissandra,2016,Fighter/,Support/Mage/,1,1
10169,Elise,blue,Viktor,2016,Assassin/Fighter/,Mage/Support/,2,1
10170,Graves,blue,Gangplank,2016,Fighter/,Mage/Support/,1,1
10171,Graves,blue,Lulu,2016,Marksman/,Support/Mage/,1,0
10172,Nidalee,blue,Zed,2016,Marksman/,Mage/,1,1
10173,Graves,blue,Zilean,2016,Fighter/Tank/,Mage/,1,1
10174,Graves,blue,Corki,2016,Fighter/,Mage/Support/,1,1
10175,Graves,blue,Lissandra,2016,Fighter/Mage/,Support/Mage/,1,1
10176,Gragas,blue,Morgana,2016,Mage/Fighter/,Mage/,1,1
10177,Rumble,blue,Corki,2016,Mage/Fighter/,Support/Mage/,1,0
10178,Nidalee,blue,TwistedFate,2016,Mage/Fighter/,Assassin/Mage/,1,1
10179,Rumble,blue,Zed,2016,Fighter/Mage/,Assassin/Mage/,1,1
10180,RekSai,blue,Corki,2016,Fighter/Mage/,Fighter/,1,0
10181,Elise,blue,Zilean,2016,Fighter/Assassin/,Assassin/Mage/,1,0
10182,Nidalee,blue,Lux,2016,Marksman/,Mage/Support/,1,1
10183,Rumble,blue,Zed,2016,Fighter/Mage/,Mage/Support/,1,1
10184,Gragas,blue,Lissandra,2016,Marksman/,Mage/Support/,1,0
10185,Graves,blue,Lulu,2016,Fighter/Mage/,Marksman/,2,1
10186,Kindred,blue,Lissandra,2016,Mage/Fighter/,Marksman/,1,0
10187,Gragas,blue,Viktor,2016,Fighter/Assassin/,Mage/,1,0
10188,LeeSin,blue,Velkoz,2016,Mage/Fighter/,Mage/,1,1
10189,Elise,blue,Leblanc,2016,Assassin/Fighter/,Mage/Assassin/,1,1
10190,Ekko,blue,Zed,2016,Mage/Fighter/,Mage/Support/,1,1
10191,Graves,blue,Ahri,2016,Fighter/Mage/,Assassin/Fighter/,1,1
10192,Graves,blue,Ziggs,2016,Mage/Fighter/,Marksman/,1,1
10193,Elise,blue,Zilean,2016,Marksman/,Mage/,1,0
10194,Graves,blue,Corki,2016,Fighter/Mage/,Mage/,1,0
10195,Gragas,blue,Lux,2016,Mage/Fighter/,Marksman/,1,1
10196,Nidalee,blue,Azir,2016,Marksman/,Support/Mage/,1,1
10197,Kindred,blue,Nautilus,2016,Marksman/,Assassin/Mage/,1,0
10198,Udyr,blue,Azir,2016,Marksman/,Support/Mage/,1,0
10199,Gragas,blue,Ryze,2016,Marksman/,Marksman/,1,1
10200,Gragas,blue,Corki,2016,Marksman/,Assassin/Mage/,1,1
10201,Ekko,blue,Zilean,2016,Fighter/Mage/,Mage/Support/,1,0
10202,Nidalee,blue,Zilean,2016,Marksman/,Mage/Assassin/,1,1
10203,Gragas,blue,Corki,2016,Assassin/Fighter/,Fighter/,1,0
10204,Kindred,blue,Karma,2016,Marksman/,Marksman/,1,1
10205,Kindred,blue,Zilean,2016,Fighter/,Assassin/Mage/,1,1
10206,RekSai,blue,Azir,2016,Fighter/Assassin/,Mage/Fighter/,1,0
10207,Elise,blue,Viktor,2016,Fighter/Assassin/,Mage/,1,0
10208,Kindred,blue,Azir,2016,Fighter/,Assassin/Fighter/,1,1
10209,Elise,blue,Ekko,2016,Marksman/,Mage/Marksman/,1,0
10210,LeeSin,blue,Viktor,2016,Assassin/Fighter/,Mage/Fighter/,1,0
10211,Kindred,blue,Leblanc,2016,Assassin/Fighter/,Mage/,1,0
10212,Kindred,blue,Viktor,2016,Marksman/,Mage/Marksman/,1,0
10213,RekSai,blue,Zilean,2016,Marksman/,Mage/,1,1
10214,LeeSin,blue,Viktor,2016,Fighter/,Mage/Fighter/,1,1
10215,Graves,blue,Zilean,2016,Marksman/,Mage/,1,1
10216,Elise,blue,Varus,2016,Fighter/,Mage/Fighter/,1,1
10217,RekSai,blue,Azir,2016,Marksman/,Mage/Fighter/,2,2
10218,Graves,blue,Swain,2016,Fighter/Mage/,Mage/Marksman/,1,0
10219,Elise,blue,Ziggs,2016,Assassin/Fighter/,Mage/,1,1
10220,Gragas,blue,Viktor,2016,Fighter/,Support/Mage/,1,0
10221,Rengar,blue,Syndra,2017,Fighter/,Mage/Fighter/,1,0
10222,RekSai,blue,Cassiopeia,2017,Fighter/Tank/,Mage/Fighter/,1,0
10223,RekSai,blue,Syndra,2017,Fighter/Assassin/,Mage/,1,1
10224,Olaf,blue,Ryze,2017,Assassin/Fighter/,Mage/Support/,1,1
10225,Khazix,blue,Syndra,2017,Mage/Fighter/,Mage/,1,1
10226,Olaf,blue,Viktor,2017,Fighter/,Mage/,1,0
10227,Khazix,blue,Taliyah,2017,Fighter/,Mage/Support/,1,1
10228,Olaf,blue,Syndra,2017,Assassin/Fighter/,Assassin/Fighter/,1,0
10229,Khazix,blue,Taliyah,2017,Fighter/Tank/,Mage/,1,1
10230,RekSai,blue,Syndra,2017,Mage/Fighter/,Fighter/Marksman/,1,1
10231,Rengar,blue,Syndra,2017,Assassin/Fighter/,Assassin/Mage/,1,1
10232,Khazix,blue,Taliyah,2017,Fighter/,Marksman/,1,1
10233,Olaf,blue,Katarina,2017,Assassin/Fighter/,Mage/Fighter/,1,0
10234,RekSai,blue,Syndra,2017,Fighter/Assassin/,Mage/Support/,1,0
10235,Ivern,blue,Syndra,2017,Marksman/,Fighter/Marksman/,1,1
10236,RekSai,blue,Orianna,2017,Marksman/,Mage/Fighter/,1,1
10237,Graves,blue,Katarina,2017,Assassin/Fighter/,Mage/Support/,1,1
10238,LeeSin,blue,Viktor,2017,Fighter/Tank/,Marksman/,1,0
10239,Graves,blue,Ryze,2017,Fighter/Assassin/,Marksman/,1,1
10240,Rengar,blue,Viktor,2017,Mage/Fighter/,Fighter/Marksman/,1,0
10241,Nidalee,blue,Talon,2017,Marksman/,Fighter/Marksman/,1,1
10242,Graves,blue,Jayce,2017,Mage/Fighter/,Assassin/Fighter/,1,0
10243,Graves,blue,Katarina,2017,Fighter/Assassin/,Mage/Assassin/,1,0
10244,Khazix,blue,Syndra,2017,Fighter/Assassin/,Fighter/Assassin/,1,1
10245,Olaf,blue,Syndra,2017,Assassin/Fighter/,Mage/Support/,1,1
10246,Rumble,blue,Syndra,2017,Fighter/Tank/,Mage/Tank/,1,0
10247,Ivern,blue,Syndra,2017,Marksman/,Mage/Assassin/,1,1
10248,Graves,blue,Orianna,2017,Fighter/Assassin/,Mage/Fighter/,1,1
10249,Elise,blue,Velkoz,2017,Assassin/Fighter/,Mage/Support/,3,3
10250,Graves,blue,Vladimir,2017,Support/Mage/,Mage/Fighter/,1,0
10251,Ivern,blue,Talon,2017,Assassin/Fighter/,Mage/Assassin/,1,0
10252,RekSai,blue,Ahri,2017,Fighter/Assassin/,Assassin/Fighter/,1,0
10253,LeeSin,blue,Syndra,2017,Fighter/Assassin/,Mage/Assassin/,1,0
10254,Gragas,blue,Zilean,2017,Mage/Fighter/,Mage/Support/,1,0
10255,LeeSin,blue,Orianna,2017,Tank/Fighter/,Tank/Mage/,1,0
10256,Evelynn,blue,Syndra,2017,Fighter/Assassin/,Mage/Fighter/,1,0
10257,Elise,blue,Anivia,2017,Fighter/Assassin/,Mage/Support/,2,1
10258,Gragas,blue,Cassiopeia,2017,Assassin/Fighter/,Mage/Support/,1,1
10259,Olaf,blue,Viktor,2017,Marksman/,Mage/Support/,1,0
10260,Zac,blue,Syndra,2017,Support/Mage/,Tank/Mage/,1,0
10261,Elise,blue,Leblanc,2017,Fighter/Assassin/,Assassin/Mage/,1,1
10262,Warwick,blue,Cassiopeia,2017,Mage/Fighter/,Fighter/Marksman/,1,1
10263,Ivern,blue,Leblanc,2017,Fighter/Tank/,Assassin/Fighter/,1,1
10264,Warwick,blue,Cassiopeia,2017,Mage/Fighter/,Mage/,1,0
10265,Ivern,blue,Galio,2017,Fighter/Assassin/,Mage/Support/,1,1
10266,Zac,blue,Orianna,2017,Fighter/Assassin/,Mage/Support/,2,0
10267,Zac,blue,Katarina,2017,Tank/Fighter/,Mage/Support/,1,0
10268,Zac,blue,Zed,2017,Mage/Fighter/,Tank/Mage/,1,0
10269,Ivern,blue,Leblanc,2017,Marksman/,Assassin/Fighter/,1,0
10270,Graves,blue,Cassiopeia,2017,Tank/Fighter/,Mage/Support/,1,0
10271,Nidalee,blue,Syndra,2017,Fighter/Assassin/,Mage/Support/,2,0
10272,LeeSin,blue,Anivia,2017,Assassin/Fighter/,Mage/,1,0
10273,RekSai,blue,Taliyah,2017,Assassin/Fighter/,Mage/Support/,1,0
10274,Elise,blue,Malzahar,2017,Fighter/Mage/,Assassin/Mage/,1,0
10275,Graves,blue,Syndra,2017,Fighter/Assassin/,Assassin/Mage/,1,0
10276,LeeSin,blue,Syndra,2017,Fighter/Mage/,Mage/,1,0
10277,LeeSin,blue,Ziggs,2017,Support/Mage/,Mage/Support/,1,1
10278,RekSai,blue,Taliyah,2017,Mage/Fighter/,Mage/Support/,1,0
10279,Nidalee,blue,Corki,2017,Tank/Fighter/,Mage/Support/,1,0
10280,Khazix,blue,Corki,2017,Fighter/Mage/,Mage/,1,1
10281,Olaf,blue,Azir,2017,Fighter/Assassin/,Mage/Support/,1,0
10282,Zac,blue,Taliyah,2017,Fighter/Assassin/,Assassin/Mage/,1,1
10283,Rumble,blue,Taliyah,2017,Fighter/Mage/,Mage/,1,0
10284,Sejuani,blue,Velkoz,2017,Tank/Fighter/,Mage/Support/,1,1
10285,Sejuani,blue,Azir,2017,Assassin/Fighter/,Marksman/,1,0
10286,Gragas,blue,Ziggs,2017,Assassin/Fighter/,Assassin/Mage/,1,1
10287,Chogath,blue,Taliyah,2017,Tank/Mage/,Mage/Support/,1,0
10288,Gragas,blue,Viktor,2017,Fighter/,Marksman/,1,1
10289,RekSai,blue,Orianna,2017,Tank/Mage/,Tank/Mage/,1,0
10290,Warwick,blue,Jayce,2017,Fighter/Mage/,Mage/Support/,1,1
10291,Gragas,blue,Jayce,2017,Fighter/,Assassin/Mage/,1,1
10292,Olaf,blue,Cassiopeia,2017,Tank/Mage/,Mage/,1,0
10293,Sejuani,blue,Ziggs,2017,Tank/Fighter/,Mage/Support/,1,1
10294,JarvanIV,blue,Galio,2017,Fighter/Tank/,Marksman/,1,1
10295,RekSai,blue,Orianna,2017,Fighter/Assassin/,Fighter/Assassin/,1,1
10296,Khazix,blue,Taliyah,2017,Tank/Fighter/,Marksman/,2,1
10297,LeeSin,blue,Syndra,2017,Tank/Fighter/,Mage/Support/,1,0
10298,Khazix,blue,Anivia,2017,Mage/Fighter/,Mage/Support/,1,1
10299,JarvanIV,blue,Anivia,2017,Fighter/,Marksman/,1,1
10300,Zac,blue,Karma,2017,Fighter/,Mage/,1,1
10301,JarvanIV,blue,Orianna,2017,Tank/Mage/,Support/Mage/,1,0
10302,Jax,blue,Syndra,2017,Tank/Fighter/,Mage/,1,0
10303,LeeSin,blue,Leblanc,2016,Fighter/,Assassin/Mage/,1,1
10304,LeeSin,blue,Ahri,2016,Tank/Fighter/,Assassin/Mage/,1,0
10305,Graves,blue,Lissandra,2016,Fighter/,Mage/Assassin/,1,0
10306,Poppy,blue,Corki,2016,Fighter/Assassin/,Assassin/Mage/,1,1
10307,Poppy,blue,Anivia,2016,Fighter/,Support/Mage/,1,1
10308,Zac,blue,Viktor,2016,Fighter/Mage/,Mage/Assassin/,1,0
10309,LeeSin,blue,Azir,2016,Fighter/,Mage/Assassin/,1,1
10310,Elise,blue,Ahri,2016,Fighter/,Assassin/Mage/,1,0
10311,Poppy,blue,Ahri,2016,Fighter/,Assassin/Mage/,1,1
10312,Poppy,blue,Viktor,2016,Mage/Fighter/,Support/Mage/,1,1
10313,Elise,blue,Lux,2016,Fighter/,Assassin/Mage/,1,1
10314,Elise,blue,Corki,2016,Fighter/Tank/,Mage/Marksman/,1,0
10315,Elise,blue,Leblanc,2016,Fighter/Assassin/,Mage/,1,1
10316,Graves,blue,Xerath,2016,Mage/Fighter/,Assassin/Mage/,1,1
10317,Elise,blue,Anivia,2016,Fighter/Tank/,Marksman/Mage/,1,0
10318,Elise,blue,Ezreal,2016,Fighter/Mage/,Mage/Assassin/,1,1
10319,Elise,blue,Lux,2016,Marksman/,Support/Mage/,1,0
10320,RekSai,blue,Lulu,2016,Mage/Fighter/,Mage/Assassin/,1,1
10321,Graves,blue,Orianna,2016,Fighter/Assassin/,Assassin/Mage/,1,0
10322,Graves,blue,TwistedFate,2016,Mage/Fighter/,Mage/Assassin/,1,0
10323,Elise,blue,Gangplank,2016,Fighter/,Mage/,2,1
10324,Graves,blue,Lux,2016,Mage/Fighter/,Assassin/Fighter/,1,1
10325,Kindred,blue,Ahri,2016,Mage/Fighter/,Assassin/Fighter/,1,1
10326,Graves,blue,Lissandra,2016,Marksman/Fighter/,Marksman/,1,0
10327,Udyr,blue,Corki,2016,Fighter/,Mage/,1,1
10328,LeeSin,blue,Anivia,2016,Marksman/,Support/Mage/,1,1
10329,RekSai,blue,Ahri,2016,Assassin/Fighter/,Marksman/,1,0
10330,Kindred,blue,Lux,2016,Mage/Fighter/,Assassin/Fighter/,1,1
10331,Elise,blue,Lulu,2016,Marksman/,Marksman/Assassin/,1,0
10332,RekSai,blue,Ahri,2016,Tank/Fighter/,Support/Mage/,1,1
10333,Elise,blue,Lux,2016,Fighter/Tank/,Support/Mage/,1,0
10334,Elise,blue,Viktor,2016,Tank/Fighter/,Mage/Support/,1,1
10335,Nidalee,blue,Lulu,2016,Fighter/Mage/,Marksman/,1,0
10336,Graves,blue,Lux,2016,Assassin/Fighter/,Marksman/,1,0
10337,Gragas,blue,Viktor,2016,Tank/Fighter/,Support/Mage/,1,0
10338,Poppy,blue,Ahri,2016,Fighter/Mage/,Marksman/,1,1
10339,Poppy,blue,Kayle,2016,Fighter/Mage/,Mage/Support/,1,0
10340,Gragas,blue,Ahri,2016,Tank/Fighter/,Mage/Support/,1,1
10341,Elise,blue,Anivia,2016,Fighter/,Assassin/Mage/,1,1
10342,Gragas,blue,Ahri,2016,Assassin/Fighter/,Mage/,1,1
10343,Leblanc,blue,Jhin,2016,Assassin/Fighter/,Mage/Support/,1,0
10344,Nidalee,blue,Ezreal,2016,Fighter/,Mage/Assassin/,1,0
10345,Gragas,blue,Zilean,2016,Assassin/Fighter/,Mage/Assassin/,1,1
10346,Kindred,blue,Orianna,2016,Fighter/,Marksman/,1,0
10347,Udyr,blue,Corki,2016,Fighter/Mage/,Assassin/Mage/,1,0
10348,Gragas,blue,Leblanc,2016,Tank/,Mage/Support/,1,0
10349,Gragas,blue,Ahri,2016,Assassin/Fighter/,Support/Mage/,1,0
10350,Gragas,blue,Anivia,2016,Marksman/,Support/Mage/,1,1
10351,Nidalee,blue,Gangplank,2016,Mage/Fighter/,Support/Mage/,1,1
10352,LeeSin,blue,Lulu,2016,Mage/Fighter/,Marksman/,1,0
10353,Graves,blue,Lulu,2016,Fighter/Mage/,Mage/Support/,1,0
10354,Gragas,blue,Ahri,2016,Mage/Fighter/,Assassin/Mage/,1,1
10355,Elise,blue,Azir,2016,Tank/Fighter/,Mage/Assassin/,1,0
10356,Graves,blue,Zilean,2016,Fighter/Assassin/,Fighter/Support/,1,1
10357,Gragas,blue,Orianna,2016,Tank/Fighter/,Support/Mage/,1,0
10358,Graves,blue,Kassadin,2016,Marksman/,Mage/Marksman/,1,1
10359,Nidalee,blue,Gangplank,2016,Fighter/Mage/,Mage/Marksman/,1,1
10360,Gragas,blue,Ahri,2016,Marksman/,Mage/Marksman/,1,0
10361,Kindred,blue,TwistedFate,2016,Mage/Fighter/,Fighter/Support/,1,1
10362,Graves,blue,Lissandra,2016,Mage/Assassin/,Mage/,1,0
10363,Elise,blue,Ryze,2016,Marksman/,Mage/Fighter/,1,1
10364,Elise,blue,Viktor,2016,Marksman/,Mage/,1,0
10365,Graves,blue,Karma,2016,Fighter/Mage/,Mage/Fighter/,1,0
10366,Lulu,blue,Viktor,2016,Fighter/Mage/,Assassin/Fighter/,1,1
10367,Graves,blue,Ryze,2016,Fighter/,Mage/Marksman/,1,1
10368,Nidalee,blue,Leblanc,2016,Mage/Fighter/,Marksman/Mage/,1,1
10369,Graves,blue,Azir,2016,Fighter/,Mage/Tank/,1,0
10370,Nidalee,blue,Lulu,2016,Fighter/,Mage/Marksman/,1,0
10371,Kindred,blue,Viktor,2016,Fighter/,Mage/,1,1
10372,RekSai,blue,Viktor,2016,Mage/Fighter/,Mage/Support/,1,1
10373,Zac,blue,Azir,2016,Fighter/Mage/,Mage/,1,1
10374,Hecarim,blue,Viktor,2016,Fighter/Mage/,Mage/Marksman/,1,0
10375,Hecarim,blue,Viktor,2016,Assassin/Fighter/,Mage/Assassin/,1,0
10376,Elise,blue,Anivia,2016,Marksman/,Mage/Support/,1,1
10377,Graves,blue,Azir,2016,Fighter/Tank/,Mage/,1,1
10378,Hecarim,blue,Viktor,2016,Marksman/,Mage/Support/,1,1
10379,RekSai,blue,Leblanc,2016,Fighter/Mage/,Mage/Marksman/,1,0
10380,Elise,blue,Leblanc,2016,Fighter/Tank/,Mage/Marksman/,1,0
10381,Hecarim,blue,Leblanc,2016,Marksman/,Mage/Fighter/,1,0
10382,Gragas,blue,Ryze,2016,Fighter/,Mage/Support/,1,0
10383,Hecarim,blue,Viktor,2016,Fighter/Mage/,Mage/Support/,1,0
10384,Elise,blue,Ryze,2016,Fighter/Assassin/,Support/Mage/,1,1
10385,RekSai,blue,Karma,2016,Fighter/Mage/,Mage/Marksman/,1,0
10386,Hecarim,blue,Cassiopeia,2016,Fighter/,Mage/Marksman/,1,0
10387,RekSai,blue,Cassiopeia,2016,Fighter/Tank/,Mage/Marksman/,1,0
10388,Gragas,blue,Cassiopeia,2016,Fighter/Tank/,Mage/,1,1
10389,RekSai,blue,Ryze,2016,Fighter/Mage/,Marksman/Mage/,1,0
10390,Olaf,blue,Cassiopeia,2016,Fighter/Mage/,Mage/Marksman/,1,1
10391,RekSai,blue,Varus,2016,Assassin/Fighter/,Mage/,1,1
10392,RekSai,blue,Azir,2016,Fighter/Mage/,Mage/Assassin/,1,0
10393,Gragas,blue,Leblanc,2016,Mage/Fighter/,Mage/,1,0
10394,Elise,blue,Cassiopeia,2016,Fighter/,Mage/Tank/,1,1
10395,Hecarim,blue,Vladimir,2016,Fighter/Mage/,Mage/,1,1
10396,Elise,blue,Leblanc,2016,Assassin/Fighter/,Marksman/Mage/,1,1
10397,Elise,blue,Zed,2016,Fighter/,Mage/,1,0
10398,JarvanIV,blue,Leblanc,2016,Fighter/,Mage/Tank/,1,1
10399,Elise,blue,Viktor,2016,Fighter/Tank/,Mage/Tank/,1,0
10400,Elise,blue,Taliyah,2016,Fighter/,Mage/Tank/,1,1
10401,RekSai,blue,Viktor,2016,Tank/Fighter/,Mage/Tank/,1,1
10402,RekSai,blue,Kassadin,2016,Mage/Fighter/,Fighter/Assassin/,1,1
10403,RekSai,blue,Karma,2016,Mage/Fighter/,Mage/Tank/,1,1
10404,Gragas,blue,Viktor,2016,Fighter/,Mage/Tank/,1,1
10405,Gragas,blue,Viktor,2016,Fighter/Tank/,Mage/Tank/,1,1
10406,Khazix,blue,Corki,2017,Mage/Fighter/,Fighter/Marksman/,1,0
10407,Khazix,blue,Syndra,2017,Mage/Support/,Mage/Fighter/,1,1
10408,RekSai,blue,Orianna,2017,Support/Mage/,Mage/Fighter/,1,1
10409,Olaf,blue,Orianna,2017,Fighter/Tank/,Mage/Assassin/,1,1
10410,Olaf,blue,Ekko,2017,Assassin/Fighter/,Mage/Support/,1,0
10411,Nautilus,blue,Ryze,2017,Tank/Fighter/,Mage/,1,0
10412,Warwick,blue,Ryze,2017,Assassin/Fighter/,Mage/Support/,1,0
10413,Elise,blue,Cassiopeia,2017,Assassin/Fighter/,Marksman/,1,1
10414,Nocturne,blue,Orianna,2017,Fighter/,Mage/Fighter/,1,1
10415,Ivern,blue,Cassiopeia,2017,Fighter/,Marksman/,1,1
10416,Graves,blue,Orianna,2017,Fighter/,Mage/Fighter/,1,0
10417,Ivern,blue,Malzahar,2017,Assassin/Fighter/,Mage/Support/,2,2
10418,Khazix,blue,Viktor,2017,Support/Mage/,Marksman/,1,0
10419,Rengar,blue,Orianna,2017,Fighter/,Mage/Support/,1,0
10420,Elise,blue,Taliyah,2017,Assassin/Fighter/,Assassin/Mage/,2,2
10421,Ivern,blue,Corki,2017,Fighter/Tank/,Mage/Support/,1,0
10422,Khazix,blue,Orianna,2017,Marksman/,Mage/Fighter/,1,1
10423,RekSai,blue,Cassiopeia,2017,Assassin/Fighter/,Mage/Fighter/,1,1
10424,Sejuani,blue,Orianna,2017,Assassin/Fighter/,Mage/,1,1
10425,Khazix,blue,Viktor,2017,Marksman/,Mage/,1,1
10426,Graves,blue,Azir,2017,Assassin/Fighter/,Mage/,1,0
10427,Sejuani,blue,Orianna,2017,Assassin/Fighter/,Mage/Fighter/,1,0
10428,Hecarim,blue,Corki,2017,Support/Mage/,Mage/Fighter/,1,1
10429,Nocturne,blue,Leblanc,2017,Fighter/Assassin/,Assassin/Mage/,1,1
10430,Graves,blue,Syndra,2017,Support/Mage/,Mage/,1,1
10431,Rengar,blue,Leblanc,2017,Assassin/Fighter/,Mage/Fighter/,1,1
10432,Elise,blue,Ryze,2017,Assassin/Fighter/,Mage/Support/,1,0
10433,Elise,blue,Syndra,2017,Assassin/Fighter/,Mage/Assassin/,2,2
10434,Graves,blue,Anivia,2017,Assassin/Fighter/,Mage/,1,1
10435,Graves,blue,Syndra,2017,Assassin/Fighter/,Mage/Assassin/,2,0
10436,Graves,blue,Syndra,2017,Fighter/Mage/,Mage/Tank/,1,1
10437,Rengar,blue,Jayce,2017,Tank/Fighter/,Mage/Support/,1,0
10438,Rengar,blue,Vladimir,2017,Mage/Fighter/,Mage/Support/,1,1
10439,Nocturne,blue,Syndra,2017,Assassin/Fighter/,Fighter/Marksman/,1,1
10440,Rengar,blue,Taliyah,2017,Support/Mage/,Mage/,1,0
10441,Graves,blue,Leblanc,2017,Fighter/Assassin/,Mage/Assassin/,1,0
10442,Graves,blue,Orianna,2017,Tank/Fighter/,Mage/Support/,1,1
10443,Rengar,blue,Vladimir,2017,Assassin/Fighter/,Assassin/Mage/,1,1
10444,Nocturne,blue,Ahri,2017,Fighter/Tank/,Mage/Support/,1,1
10445,Khazix,blue,Viktor,2017,Fighter/Assassin/,Assassin/Mage/,1,1
10446,Rengar,blue,Viktor,2017,Fighter/Mage/,Mage/Support/,1,1
10447,Gragas,blue,Talon,2017,Mage/Fighter/,Assassin/Fighter/,1,0
10448,Elise,blue,Syndra,2017,Assassin/Fighter/,Mage/Tank/,1,0
10449,Khazix,blue,Orianna,2017,Fighter/,Mage/,2,0
10450,Khazix,blue,Orianna,2017,Assassin/Fighter/,Mage/Assassin/,1,0
10451,Graves,blue,Vladimir,2017,Assassin/Fighter/,Fighter/Support/,1,0
10452,Elise,blue,Ahri,2017,Fighter/,Mage/Tank/,1,1
10453,Khazix,blue,Taliyah,2017,Support/Mage/,Assassin/Fighter/,1,0
10454,Graves,blue,Orianna,2017,Fighter/Assassin/,Mage/Support/,3,1
10455,Khazix,blue,Taliyah,2017,Support/Mage/,Mage/Tank/,1,1
10456,Sejuani,blue,Fizz,2017,Mage/Fighter/,Mage/Support/,1,1
10457,Gragas,blue,Heimerdinger,2017,Assassin/Fighter/,Marksman/,1,1
10458,RekSai,blue,Vladimir,2017,Fighter/Tank/,Mage/Assassin/,1,0
10459,Khazix,blue,Orianna,2017,Fighter/,Assassin/Mage/,1,0
10460,Elise,blue,Azir,2017,Fighter/Assassin/,Mage/,1,1
10461,Elise,blue,Cassiopeia,2017,Assassin/Fighter/,Mage/,1,1
10462,Sejuani,blue,Fizz,2017,Mage/Fighter/,Marksman/,1,0
10463,Gragas,blue,Karma,2017,Assassin/Fighter/,Marksman/,1,1
10464,RekSai,blue,Orianna,2017,Assassin/Fighter/,Mage/,1,1
10465,RekSai,blue,Cassiopeia,2017,Fighter/Mage/,Marksman/,1,1
10466,Khazix,blue,Viktor,2017,Fighter/,Mage/Support/,1,0
10467,Rammus,blue,Anivia,2017,Assassin/Fighter/,Tank/Mage/,1,1
10468,Gragas,blue,Orianna,2017,Fighter/,Mage/Assassin/,1,0
10469,Warwick,blue,Ziggs,2017,Tank/Fighter/,Mage/Support/,1,1
10470,RekSai,blue,Syndra,2017,Fighter/Tank/,Mage/Support/,1,1
10471,Warwick,blue,Cassiopeia,2017,Assassin/Fighter/,Marksman/,1,1
10472,RekSai,blue,Galio,2017,Tank/Fighter/,Mage/Assassin/,1,0
10473,Sejuani,blue,Corki,2017,Fighter/Tank/,Mage/Support/,1,1
10474,Warwick,blue,Taliyah,2017,Mage/Fighter/,Mage/Support/,1,0
10475,Elise,blue,Karma,2017,Fighter/,Mage/Support/,5,1
10476,Olaf,blue,Anivia,2017,Tank/Fighter/,Marksman/,1,1
10477,Khazix,blue,Taliyah,2017,Tank/Fighter/,Mage/Support/,1,1
10478,LeeSin,blue,Orianna,2017,Fighter/Tank/,Mage/Support/,1,0
10479,Zac,blue,Corki,2017,Tank/Fighter/,Mage/Support/,1,1
10480,Warwick,blue,Jayce,2017,Mage/Fighter/,Mage/Support/,1,0
10481,Maokai,blue,Orianna,2017,Fighter/,Mage/Support/,1,0
10482,Chogath,blue,Vladimir,2017,Fighter/Mage/,Mage/,1,1
10483,RekSai,blue,Taliyah,2017,Fighter/Mage/,Tank/Mage/,1,1
10484,Sejuani,blue,Anivia,2017,Fighter/Tank/,Mage/Support/,1,1
10485,Kayn,blue,Taliyah,2017,Fighter/Tank/,Mage/,1,1
10486,Khazix,blue,Kassadin,2017,Fighter/,Mage/Support/,1,0
10487,Zac,blue,Corki,2017,Tank/Mage/,Mage/Tank/,1,0
