,CHAMP1_x,Team_x,Partidas_x,CHAMP2_POS_x,CHAMP1_POS_x,CHAMP2_x,Year_x,Season_x,bResult,CHAMP1_y,Team_y,Partidas_y,CHAMP2_POS_y,CHAMP1_POS_y,CHAMP2_y,Year_y,Season_y,rResult
1583,Sivir,blue,1,Support,ADC,Karma,2016,Summer,0,Lucian,red,1,Support,ADC,Nami,2016,Summer,1
1584,Sivir,blue,1,Support,ADC,Bard,2016,Summer,1,Lucian,red,1,Support,ADC,Braum,2016,Summer,0
1585,Sivir,blue,1,Support,ADC,Trundle,2016,Summer,1,Lucian,red,1,Support,ADC,Braum,2016,Summer,0
1586,Lucian,blue,1,Support,ADC,Trundle,2016,Summer,1,Sivir,red,1,Support,ADC,Braum,2016,Summer,0
1587,Ezreal,blue,1,Support,ADC,Trundle,2016,Summer,0,Jhin,red,1,Support,ADC,Braum,2016,Summer,1
1588,Sivir,blue,1,Support,ADC,Nami,2016,Summer,1,Jhin,red,1,Support,ADC,Braum,2016,Summer,0
1589,Sivir,blue,1,Support,ADC,Janna,2016,Summer,0,Lucian,red,1,Support,ADC,Alistar,2016,Summer,1
1590,Sivir,blue,1,Support,ADC,Taric,2016,Summer,1,Lucian,red,1,Support,ADC,Braum,2016,Summer,0
1591,Sivir,blue,1,Support,ADC,Braum,2016,Summer,0,Jhin,red,1,Support,ADC,Alistar,2016,Summer,1
1592,Lucian,blue,1,Support,ADC,Alistar,2016,Summer,1,Sivir,red,1,Support,ADC,Janna,2016,Summer,0
1593,Lucian,blue,1,Support,ADC,Karma,2016,Summer,0,Caitlyn,red,1,Support,ADC,Bard,2016,Summer,1
1594,Lucian,blue,1,Support,ADC,Trundle,2016,Summer,1,Sivir,red,1,Support,ADC,Braum,2016,Summer,0
1595,Sivir,blue,1,Support,ADC,TahmKench,2016,Summer,1,Lucian,red,1,Support,ADC,Alistar,2016,Summer,0
1596,Ezreal,blue,1,Support,ADC,Karma,2016,Summer,0,Ashe,red,1,Support,ADC,Braum,2016,Summer,1
1597,Ashe,blue,1,Support,ADC,Trundle,2016,Summer,1,Sivir,red,1,Support,ADC,Sona,2016,Summer,0
1598,Sivir,blue,1,Support,ADC,Karma,2016,Summer,1,Ashe,red,1,Support,ADC,Braum,2016,Summer,0
1599,Sivir,blue,1,Support,ADC,Karma,2016,Summer,1,Lucian,red,1,Support,ADC,Sona,2016,Summer,0
1600,Ashe,blue,1,Support,ADC,TahmKench,2016,Summer,1,Urgot,red,1,Support,ADC,Karma,2016,Summer,0
1601,Sivir,blue,1,Support,ADC,Bard,2016,Summer,0,Lucian,red,1,Support,ADC,Trundle,2016,Summer,1
1602,Lucian,blue,1,Support,ADC,Trundle,2016,Summer,1,Sivir,red,1,Support,ADC,Karma,2016,Summer,0
1603,Lucian,blue,1,Support,ADC,Thresh,2016,Summer,0,Sivir,red,1,Support,ADC,Alistar,2016,Summer,1
1604,Ashe,blue,1,Support,ADC,Braum,2016,Summer,1,Jhin,red,1,Support,ADC,Alistar,2016,Summer,0
1605,Jhin,blue,1,Support,ADC,Alistar,2016,Summer,0,Ezreal,red,1,Support,ADC,Braum,2016,Summer,1
1606,Sivir,blue,1,Support,ADC,Taric,2016,Summer,1,Ashe,red,1,Support,ADC,TahmKench,2016,Summer,0
1607,Ashe,blue,1,Support,ADC,Trundle,2016,Summer,1,Jhin,red,1,Support,ADC,Karma,2016,Summer,0
1608,KogMaw,blue,1,Support,ADC,Lulu,2016,Summer,0,Tristana,red,1,Support,ADC,TahmKench,2016,Summer,1
1609,Tristana,blue,1,Support,ADC,Bard,2016,Summer,1,KogMaw,red,1,Support,ADC,Braum,2016,Summer,0
1610,Sivir,blue,1,Support,ADC,Taric,2016,Summer,0,Lucian,red,1,Support,ADC,Braum,2016,Summer,1
1611,Tristana,blue,1,Support,ADC,Braum,2016,Summer,1,Sivir,red,1,Support,ADC,Trundle,2016,Summer,0
1612,Sivir,blue,1,Support,ADC,Taric,2016,Summer,1,Caitlyn,red,1,Support,ADC,Trundle,2016,Summer,0
1613,Sivir,blue,1,Support,ADC,TahmKench,2016,Summer,0,Ezreal,red,1,Support,ADC,Alistar,2016,Summer,1
1614,Ashe,blue,1,Support,ADC,Alistar,2016,Summer,1,Sivir,red,1,Support,ADC,TahmKench,2016,Summer,0
1615,Jhin,blue,1,Support,ADC,Sion,2016,Summer,0,Lucian,red,1,Support,ADC,Braum,2016,Summer,1
1616,Tristana,blue,1,Support,ADC,Taric,2016,Summer,1,Sivir,red,1,Support,ADC,Alistar,2016,Summer,0
1617,KogMaw,blue,1,Support,ADC,Braum,2016,Summer,0,Sivir,red,1,Support,ADC,Bard,2016,Summer,1
1618,KogMaw,blue,1,Support,ADC,TahmKench,2016,Summer,1,Jhin,red,1,Support,ADC,Alistar,2016,Summer,0
1619,Lucian,blue,1,Support,ADC,Trundle,2016,Summer,1,Jhin,red,1,Support,ADC,Braum,2016,Summer,0
1620,Sivir,blue,1,Support,ADC,Karma,2016,Summer,0,KogMaw,red,1,Support,ADC,Taric,2016,Summer,1
1621,KogMaw,blue,1,Support,ADC,Trundle,2016,Summer,0,Lucian,red,1,Support,ADC,TahmKench,2016,Summer,1
1622,Lucian,blue,1,Support,ADC,Karma,2016,Summer,0,Ashe,red,1,Support,ADC,Alistar,2016,Summer,1
1623,Ashe,blue,1,Support,ADC,Trundle,2016,Summer,0,Lucian,red,1,Support,ADC,Karma,2016,Summer,1
1624,Ezreal,blue,1,Support,ADC,Braum,2016,Summer,0,Lucian,red,1,Support,ADC,Trundle,2016,Summer,1
1625,Tristana,blue,1,Support,ADC,Braum,2016,Summer,1,KogMaw,red,1,Support,ADC,TahmKench,2016,Summer,0
1626,Jhin,blue,1,Support,ADC,Trundle,2016,Summer,1,Lucian,red,1,Support,ADC,Alistar,2016,Summer,0
1627,Tristana,blue,1,Support,ADC,Taric,2016,Summer,1,Sivir,red,1,Support,ADC,Karma,2016,Summer,0
1628,Lucian,blue,1,Support,ADC,Thresh,2016,Spring,0,Ezreal,red,1,Support,ADC,Trundle,2016,Spring,1
1629,Sivir,blue,1,Support,ADC,Alistar,2016,Spring,1,Jhin,red,1,Support,ADC,Thresh,2016,Spring,0
1630,Sivir,blue,1,Support,ADC,Morgana,2016,Spring,1,Jhin,red,1,Support,ADC,Alistar,2016,Spring,0
1631,Jhin,blue,1,Support,ADC,Thresh,2016,Spring,1,Sivir,red,1,Support,ADC,Alistar,2016,Spring,0
1632,Lucian,blue,1,Support,ADC,Alistar,2016,Spring,1,Ezreal,red,1,Support,ADC,Braum,2016,Spring,0
1633,Jhin,blue,1,Support,ADC,Trundle,2016,Spring,1,Lucian,red,1,Support,ADC,Janna,2016,Spring,0
1634,Lucian,blue,1,Support,ADC,Alistar,2016,Spring,0,Sivir,red,1,Support,ADC,Trundle,2016,Spring,1
1635,Lucian,blue,1,Support,ADC,Bard,2016,Spring,0,Corki,red,1,Support,ADC,Braum,2016,Spring,1
1636,Sivir,blue,1,Support,ADC,Bard,2016,Spring,0,Lucian,red,1,Support,ADC,Braum,2016,Spring,1
1637,Sivir,blue,1,Support,ADC,Braum,2016,Spring,1,Lucian,red,1,Support,ADC,Alistar,2016,Spring,0
1638,Sivir,blue,1,Support,ADC,Alistar,2016,Spring,0,Lucian,red,1,Support,ADC,Braum,2016,Spring,1
1639,Lucian,blue,1,Support,ADC,Braum,2016,Spring,1,Sivir,red,1,Support,ADC,Alistar,2016,Spring,0
1640,Kalista,blue,1,Support,ADC,Thresh,2016,Spring,1,Sivir,red,1,Support,ADC,Alistar,2016,Spring,0
1641,Ezreal,blue,1,Support,ADC,Alistar,2016,Spring,1,Lucian,red,1,Support,ADC,Thresh,2016,Spring,0
1642,Sivir,blue,1,Support,ADC,Nautilus,2016,Spring,0,Lucian,red,1,Support,ADC,Thresh,2016,Spring,1
1643,Sivir,blue,1,Support,ADC,Thresh,2016,Spring,0,Kalista,red,1,Support,ADC,Janna,2016,Spring,1
1644,Kalista,blue,1,Support,ADC,Thresh,2016,Spring,0,Ezreal,red,1,Support,ADC,Trundle,2016,Spring,1
1645,Kalista,blue,1,Support,ADC,Thresh,2016,Spring,0,Ezreal,red,1,Support,ADC,Trundle,2016,Spring,1
1646,Corki,blue,1,Support,ADC,Alistar,2016,Spring,1,Ezreal,red,1,Support,ADC,Braum,2016,Spring,0
1647,Sivir,blue,1,Support,ADC,Braum,2016,Spring,1,Corki,red,1,Support,ADC,Alistar,2016,Spring,0
1648,Corki,blue,1,Support,ADC,Braum,2016,Spring,0,Ezreal,red,1,Support,ADC,Trundle,2016,Spring,1
1649,Ezreal,blue,1,Support,ADC,Trundle,2016,Spring,0,Sivir,red,1,Support,ADC,Braum,2016,Spring,1
1650,Kalista,blue,1,Support,ADC,Thresh,2016,Spring,1,Sivir,red,1,Support,ADC,Braum,2016,Spring,0
1651,Ezreal,blue,1,Support,ADC,Braum,2016,Spring,0,Sivir,red,1,Support,ADC,Bard,2016,Spring,1
1652,Sivir,blue,1,Support,ADC,Braum,2016,Spring,0,Caitlyn,red,1,Support,ADC,Janna,2016,Spring,1
1653,Jhin,blue,1,Support,ADC,Karma,2016,Summer,0,Ashe,red,1,Support,ADC,Braum,2016,Summer,1
1654,Ashe,blue,1,Support,ADC,Alistar,2016,Summer,0,Sivir,red,1,Support,ADC,Taric,2016,Summer,1
1655,Corki,blue,1,Support,ADC,Bard,2016,Summer,1,Sivir,red,1,Support,ADC,TahmKench,2016,Summer,0
1656,Lucian,blue,1,Support,ADC,Braum,2016,Summer,1,Sivir,red,1,Support,ADC,Alistar,2016,Summer,0
1657,Tristana,blue,1,Support,ADC,Taric,2016,Summer,1,Sivir,red,1,Support,ADC,Braum,2016,Summer,0
1658,Lucian,blue,1,Support,ADC,Braum,2016,Summer,0,Sivir,red,1,Support,ADC,Taric,2016,Summer,1
1659,Sivir,blue,1,Support,ADC,Taric,2016,Summer,1,Lucian,red,1,Support,ADC,Trundle,2016,Summer,0
1660,Lucian,blue,1,Support,ADC,Taric,2016,Summer,1,Ashe,red,1,Support,ADC,TahmKench,2016,Summer,0
1661,Ashe,blue,1,Support,ADC,Taric,2016,Summer,0,Jhin,red,1,Support,ADC,TahmKench,2016,Summer,1
1662,Ashe,blue,1,Support,ADC,TahmKench,2016,Summer,1,Jhin,red,1,Support,ADC,Braum,2016,Summer,0
1663,Ashe,blue,1,Support,ADC,TahmKench,2016,Summer,0,Sivir,red,1,Support,ADC,Karma,2016,Summer,1
1664,Lucian,blue,1,Support,ADC,Karma,2016,Summer,0,Sivir,red,1,Support,ADC,TahmKench,2016,Summer,1
1665,Jhin,blue,1,Support,ADC,TahmKench,2016,Summer,1,Ashe,red,1,Support,ADC,Braum,2016,Summer,0
1666,Lucian,blue,1,Support,ADC,Taric,2016,Summer,1,Sivir,red,1,Support,ADC,Trundle,2016,Summer,0
1667,Lucian,blue,1,Support,ADC,Taric,2016,Summer,0,Sivir,red,1,Support,ADC,Soraka,2016,Summer,1
1668,Tristana,blue,1,Support,ADC,Braum,2016,Summer,1,Sivir,red,1,Support,ADC,Taric,2016,Summer,0
1669,Ashe,blue,1,Support,ADC,TahmKench,2016,Summer,0,Sivir,red,1,Support,ADC,Karma,2016,Summer,1
1670,Lucian,blue,1,Support,ADC,Trundle,2016,Summer,1,Ashe,red,1,Support,ADC,TahmKench,2016,Summer,0
1671,Lucian,blue,1,Support,ADC,Trundle,2016,Summer,0,Tristana,red,1,Support,ADC,Braum,2016,Summer,1
1672,Lucian,blue,1,Support,ADC,Braum,2016,Summer,0,Sivir,red,1,Support,ADC,Taric,2016,Summer,1
1673,Sivir,blue,1,Support,ADC,TahmKench,2016,Summer,0,Lucian,red,1,Support,ADC,Trundle,2016,Summer,1
1674,Lucian,blue,1,Support,ADC,Soraka,2016,Summer,0,Sivir,red,1,Support,ADC,Karma,2016,Summer,1
1675,Sivir,blue,1,Support,ADC,TahmKench,2016,Summer,1,Caitlyn,red,1,Support,ADC,Karma,2016,Summer,0
1676,Jhin,blue,1,Support,ADC,Braum,2016,Summer,1,Ashe,red,1,Support,ADC,TahmKench,2016,Summer,0
1677,Sivir,blue,1,Support,ADC,Trundle,2016,Summer,0,Ashe,red,1,Support,ADC,Alistar,2016,Summer,1
1678,Lucian,blue,1,Support,ADC,Braum,2016,Summer,0,Sivir,red,1,Support,ADC,Taric,2016,Summer,1
1679,Sivir,blue,1,Support,ADC,TahmKench,2016,Summer,0,Vayne,red,1,Support,ADC,Alistar,2016,Summer,1
1680,Jhin,blue,1,Support,ADC,Bard,2016,Summer,0,Tristana,red,1,Support,ADC,TahmKench,2016,Summer,1
1681,Lucian,blue,1,Support,ADC,Trundle,2016,Summer,0,Sivir,red,1,Support,ADC,Karma,2016,Summer,1
1682,Sivir,blue,1,Support,ADC,Bard,2016,Summer,1,Lucian,red,1,Support,ADC,Trundle,2016,Summer,0
1683,Sivir,blue,1,Support,ADC,Braum,2016,Summer,0,Lucian,red,1,Support,ADC,Trundle,2016,Summer,1
1684,Sivir,blue,1,Support,ADC,Karma,2016,Summer,1,Lucian,red,1,Support,ADC,Trundle,2016,Summer,0
1685,Jhin,blue,1,Support,ADC,Bard,2016,Summer,1,Ezreal,red,1,Support,ADC,TahmKench,2016,Summer,0
1686,Sivir,blue,1,Support,ADC,Bard,2016,Summer,1,Lucian,red,1,Support,ADC,Trundle,2016,Summer,0
1687,Jhin,blue,1,Support,ADC,Bard,2016,Summer,1,Lucian,red,1,Support,ADC,Alistar,2016,Summer,0
1688,Ashe,blue,1,Support,ADC,Karma,2017,Spring,0,Varus,red,1,Support,ADC,Zyra,2017,Spring,1
1689,Ashe,blue,1,Support,ADC,Zyra,2017,Spring,1,Varus,red,1,Support,ADC,MissFortune,2017,Spring,0
1690,Ashe,blue,1,Support,ADC,Zyra,2017,Spring,1,Ezreal,red,1,Support,ADC,Nami,2017,Spring,0
1691,Ezreal,blue,1,Support,ADC,Zyra,2017,Spring,1,Ashe,red,1,Support,ADC,MissFortune,2017,Spring,0
1692,Ashe,blue,1,Support,ADC,MissFortune,2017,Spring,1,Kennen,red,1,Support,ADC,Zyra,2017,Spring,0
1693,Jhin,blue,1,Support,ADC,Thresh,2017,Spring,0,Varus,red,1,Support,ADC,Nautilus,2017,Spring,1
1694,Varus,blue,1,Support,ADC,Malzahar,2017,Spring,1,Ashe,red,1,Support,ADC,Karma,2017,Spring,0
1695,Ashe,blue,1,Support,ADC,Taric,2017,Spring,1,Varus,red,1,Support,ADC,Karma,2017,Spring,0
1696,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,0,Caitlyn,red,1,Support,ADC,Lulu,2017,Spring,1
1697,Caitlyn,blue,1,Support,ADC,Lulu,2017,Spring,1,Jhin,red,1,Support,ADC,Malzahar,2017,Spring,0
1698,Ashe,blue,1,Support,ADC,Zyra,2017,Spring,0,Jhin,red,1,Support,ADC,TahmKench,2017,Spring,1
1699,Ashe,blue,1,Support,ADC,Zyra,2017,Spring,1,Varus,red,1,Support,ADC,TahmKench,2017,Spring,0
1700,Jhin,blue,1,Support,ADC,Zyra,2017,Spring,1,Varus,red,1,Support,ADC,Karma,2017,Spring,0
1701,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,0,Ashe,red,1,Support,ADC,TahmKench,2017,Spring,1
1702,Varus,blue,1,Support,ADC,Zyra,2017,Spring,0,Jhin,red,1,Support,ADC,Bard,2017,Spring,1
1703,Varus,blue,1,Support,ADC,Zyra,2017,Spring,0,Jhin,red,1,Support,ADC,TahmKench,2017,Spring,1
1704,Jhin,blue,1,Support,ADC,Thresh,2017,Spring,1,Varus,red,1,Support,ADC,Bard,2017,Spring,0
1705,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,0,Varus,red,1,Support,ADC,TahmKench,2017,Spring,1
1706,Ashe,blue,1,Support,ADC,Karma,2017,Spring,1,Caitlyn,red,1,Support,ADC,Nami,2017,Spring,0
1707,Jhin,blue,1,Support,ADC,Karma,2017,Spring,1,Varus,red,1,Support,ADC,TahmKench,2017,Spring,0
1708,Varus,blue,1,Support,ADC,Zyra,2017,Spring,1,Ashe,red,1,Support,ADC,Malzahar,2017,Spring,0
1709,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,1,Varus,red,1,Support,ADC,Lulu,2017,Spring,0
1710,Varus,blue,1,Support,ADC,Zyra,2017,Spring,0,Ashe,red,1,Support,ADC,MissFortune,2017,Spring,1
1711,Ashe,blue,1,Support,ADC,Zyra,2017,Spring,0,Jhin,red,1,Support,ADC,Thresh,2017,Spring,1
1712,Varus,blue,1,Support,ADC,Zyra,2017,Spring,1,Jhin,red,1,Support,ADC,Bard,2017,Spring,0
1713,Ashe,blue,1,Support,ADC,Malzahar,2017,Spring,1,Jhin,red,1,Support,ADC,Alistar,2017,Spring,0
1714,Ashe,blue,1,Support,ADC,Bard,2017,Spring,1,Varus,red,1,Support,ADC,TahmKench,2017,Spring,0
1715,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,1,Ashe,red,1,Support,ADC,Karma,2017,Spring,0
1716,Varus,blue,1,Support,ADC,Taric,2017,Spring,0,Jhin,red,1,Support,ADC,Thresh,2017,Spring,1
1717,Jhin,blue,1,Support,ADC,Bard,2017,Spring,1,Varus,red,1,Support,ADC,TahmKench,2017,Spring,0
1718,Varus,blue,1,Support,ADC,Lulu,2017,Spring,0,Caitlyn,red,1,Support,ADC,Malzahar,2017,Spring,1
1719,Ashe,blue,1,Support,ADC,Nautilus,2017,Spring,1,Varus,red,1,Support,ADC,Karma,2017,Spring,0
1720,Sivir,blue,1,Support,ADC,Karma,2017,Spring,1,Ashe,red,1,Support,ADC,Nautilus,2017,Spring,0
1721,Ashe,blue,1,Support,ADC,Zyra,2017,Spring,1,Varus,red,1,Support,ADC,MissFortune,2017,Spring,0
1722,Jhin,blue,1,Support,ADC,Karma,2017,Spring,1,Varus,red,1,Support,ADC,Lulu,2017,Spring,0
1723,Caitlyn,blue,1,Support,ADC,Bard,2017,Spring,1,Varus,red,1,Support,ADC,Zyra,2017,Spring,0
1724,Jhin,blue,1,Support,ADC,Karma,2017,Spring,0,Varus,red,1,Support,ADC,Lulu,2017,Spring,1
1725,Jhin,blue,1,Support,ADC,Zyra,2017,Spring,0,Varus,red,1,Support,ADC,TahmKench,2017,Spring,1
1726,Varus,blue,1,Support,ADC,Bard,2017,Spring,1,Jhin,red,1,Support,ADC,Karma,2017,Spring,0
1727,Varus,blue,1,Support,ADC,Malzahar,2017,Spring,1,Ezreal,red,1,Support,ADC,Zyra,2017,Spring,0
1728,Caitlyn,blue,1,Support,ADC,Malzahar,2017,Spring,1,Varus,red,1,Support,ADC,Lulu,2017,Spring,0
1729,Sivir,blue,1,Support,ADC,Malzahar,2017,Spring,0,Varus,red,1,Support,ADC,MissFortune,2017,Spring,1
1730,Varus,blue,1,Support,ADC,Karma,2017,Spring,0,Ashe,red,1,Support,ADC,Zyra,2017,Spring,1
1731,Ashe,blue,1,Support,ADC,Zyra,2017,Spring,1,Jhin,red,1,Support,ADC,Malzahar,2017,Spring,0
1732,MissFortune,blue,1,Support,ADC,Nami,2017,Spring,0,Caitlyn,red,1,Support,ADC,Zyra,2017,Spring,1
1733,Jhin,blue,1,Support,ADC,Karma,2017,Spring,1,Varus,red,1,Support,ADC,Nami,2017,Spring,0
1734,Sivir,blue,1,Support,ADC,Karma,2017,Spring,0,Varus,red,1,Support,ADC,Soraka,2017,Spring,1
1735,Varus,blue,1,Support,ADC,Karma,2017,Spring,1,Ezreal,red,1,Support,ADC,Soraka,2017,Spring,0
1736,Varus,blue,1,Support,ADC,Nami,2017,Spring,0,Jhin,red,1,Support,ADC,Karma,2017,Spring,1
1737,Jhin,blue,1,Support,ADC,TahmKench,2017,Spring,1,Varus,red,1,Support,ADC,Zyra,2017,Spring,0
1738,Varus,blue,1,Support,ADC,Zyra,2017,Spring,0,Jhin,red,1,Support,ADC,TahmKench,2017,Spring,1
1739,Jhin,blue,1,Support,ADC,Nautilus,2017,Spring,1,Varus,red,1,Support,ADC,Karma,2017,Spring,0
1740,Jhin,blue,1,Support,ADC,Zyra,2017,Spring,1,Varus,red,1,Support,ADC,MissFortune,2017,Spring,0
1741,Sivir,blue,1,Support,ADC,Karma,2017,Spring,1,Jhin,red,1,Support,ADC,TahmKench,2017,Spring,0
1742,Draven,blue,1,Support,ADC,Malzahar,2017,Spring,1,Jhin,red,1,Support,ADC,Lulu,2017,Spring,0
1743,Jhin,blue,1,Support,ADC,Zilean,2017,Spring,1,Caitlyn,red,1,Support,ADC,Malzahar,2017,Spring,0
1744,MissFortune,blue,1,Support,ADC,Zyra,2017,Spring,1,Jhin,red,1,Support,ADC,Malzahar,2017,Spring,0
1745,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,1,Sivir,red,1,Support,ADC,MissFortune,2017,Spring,0
1746,Kennen,blue,1,Support,ADC,MissFortune,2017,Spring,1,Jhin,red,1,Support,ADC,Zyra,2017,Spring,0
1747,Jhin,blue,1,Support,ADC,TahmKench,2017,Spring,0,Varus,red,1,Support,ADC,Malzahar,2017,Spring,1
1748,Jhin,blue,1,Support,ADC,TahmKench,2017,Spring,1,Varus,red,1,Support,ADC,Lulu,2017,Spring,0
1749,Varus,blue,1,Support,ADC,TahmKench,2017,Spring,1,Jhin,red,1,Support,ADC,Braum,2017,Spring,0
1750,Jhin,blue,1,Support,ADC,TahmKench,2017,Spring,1,Varus,red,1,Support,ADC,Bard,2017,Spring,0
1751,Jhin,blue,1,Support,ADC,TahmKench,2017,Spring,1,Varus,red,1,Support,ADC,Malzahar,2017,Spring,0
1752,Varus,blue,1,Support,ADC,Braum,2017,Spring,1,Jhin,red,1,Support,ADC,TahmKench,2017,Spring,0
1753,Ziggs,blue,1,Support,ADC,Karma,2017,Spring,1,Jhin,red,1,Support,ADC,Malzahar,2017,Spring,0
1754,Sivir,blue,1,Support,ADC,Zyra,2017,Spring,1,Jhin,red,1,Support,ADC,MissFortune,2017,Spring,0
1755,Varus,blue,1,Support,ADC,Karma,2017,Spring,0,Jhin,red,1,Support,ADC,Thresh,2017,Spring,1
1756,Ezreal,blue,1,Support,ADC,Nami,2017,Spring,0,Jhin,red,1,Support,ADC,Nautilus,2017,Spring,1
1757,Draven,blue,1,Support,ADC,Malzahar,2017,Spring,1,Jhin,red,1,Support,ADC,Nami,2017,Spring,0
1758,Sivir,blue,1,Support,ADC,Karma,2017,Spring,1,Jhin,red,1,Support,ADC,Zyra,2017,Spring,0
1759,MissFortune,blue,1,Support,ADC,Zyra,2017,Spring,0,Jhin,red,1,Support,ADC,Karma,2017,Spring,1
1760,Jhin,blue,1,Support,ADC,Braum,2017,Spring,1,Tristana,red,1,Support,ADC,Karma,2017,Spring,0
1761,Varus,blue,1,Support,ADC,Karma,2017,Spring,0,Jhin,red,1,Support,ADC,Braum,2017,Spring,1
1762,Varus,blue,1,Support,ADC,Zyra,2017,Spring,0,Jhin,red,1,Support,ADC,Braum,2017,Spring,1
1763,Sivir,blue,1,Support,ADC,Lulu,2017,Spring,1,Jhin,red,1,Support,ADC,Karma,2017,Spring,0
1764,Varus,blue,1,Support,ADC,Zyra,2017,Spring,0,Jhin,red,1,Support,ADC,Malzahar,2017,Spring,1
1765,Jhin,blue,1,Support,ADC,Alistar,2017,Spring,0,Ashe,red,1,Support,ADC,Malzahar,2017,Spring,1
1766,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,1,Ashe,red,1,Support,ADC,Zyra,2017,Spring,0
1767,Varus,blue,1,Support,ADC,Karma,2017,Spring,1,Jhin,red,1,Support,ADC,Braum,2017,Spring,0
1768,Varus,blue,1,Support,ADC,Malzahar,2017,Spring,1,Jhin,red,1,Support,ADC,Lulu,2017,Spring,0
1769,Ezreal,blue,1,Support,ADC,Lulu,2017,Spring,0,Jhin,red,1,Support,ADC,Malzahar,2017,Spring,1
1770,Ashe,blue,1,Support,ADC,Malzahar,2017,Spring,1,Ezreal,red,1,Support,ADC,Camille,2017,Spring,0
1771,Ashe,blue,1,Support,ADC,Nautilus,2017,Spring,0,Ziggs,red,1,Support,ADC,Camille,2017,Spring,1
1772,Varus,blue,1,Support,ADC,Karma,2017,Spring,1,Ashe,red,1,Support,ADC,Zyra,2017,Spring,0
1773,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,1,Ezreal,red,1,Support,ADC,Braum,2017,Spring,0
1774,Ezreal,blue,1,Support,ADC,Karma,2017,Spring,0,Jhin,red,1,Support,ADC,Bard,2017,Spring,1
1775,Ashe,blue,1,Support,ADC,Camille,2017,Spring,0,Jhin,red,1,Support,ADC,Malzahar,2017,Spring,1
1776,Caitlyn,blue,1,Support,ADC,Malzahar,2017,Spring,1,Ashe,red,1,Support,ADC,Zyra,2017,Spring,0
1777,Ashe,blue,1,Support,ADC,Malzahar,2017,Spring,0,Jhin,red,1,Support,ADC,Nautilus,2017,Spring,1
1778,Caitlyn,blue,1,Support,ADC,Nami,2017,Spring,0,Ashe,red,1,Support,ADC,Karma,2017,Spring,1
1779,Ziggs,blue,1,Support,ADC,Zyra,2017,Spring,0,Jhin,red,1,Support,ADC,Malzahar,2017,Spring,1
1780,Ziggs,blue,1,Support,ADC,Zyra,2017,Spring,0,Ezreal,red,1,Support,ADC,Karma,2017,Spring,1
1781,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,1,Ezreal,red,1,Support,ADC,Lulu,2017,Spring,0
1782,Varus,blue,1,Support,ADC,Alistar,2017,Spring,0,Ziggs,red,1,Support,ADC,Malzahar,2017,Spring,1
1783,Jhin,blue,1,Support,ADC,Malzahar,2017,Spring,0,Sivir,red,1,Support,ADC,TahmKench,2017,Spring,1
1784,Ezreal,blue,1,Support,ADC,Lulu,2017,Spring,1,Caitlyn,red,1,Support,ADC,Karma,2017,Spring,0
1785,Ziggs,blue,1,Support,ADC,Karma,2017,Spring,0,Ezreal,red,1,Support,ADC,Lulu,2017,Spring,1
1786,Varus,blue,1,Support,ADC,Karma,2017,Spring,1,Jhin,red,1,Support,ADC,Zyra,2017,Spring,0
1787,Jhin,blue,1,Support,ADC,Zilean,2017,Spring,1,Ezreal,red,1,Support,ADC,Malzahar,2017,Spring,0
1788,Jhin,blue,1,Support,ADC,Zyra,2017,Spring,0,Caitlyn,red,1,Support,ADC,Malzahar,2017,Spring,1
1789,Varus,blue,1,Support,ADC,Zilean,2017,Spring,0,Sivir,red,1,Support,ADC,Malzahar,2017,Spring,1
1790,Jhin,blue,1,Support,ADC,TahmKench,2017,Spring,1,Ezreal,red,1,Support,ADC,Brand,2017,Spring,0
1791,Jhin,blue,1,Support,ADC,TahmKench,2017,Spring,0,Ezreal,red,1,Support,ADC,Malzahar,2017,Spring,1
1792,Ashe,blue,1,Support,ADC,Lulu,2017,Spring,1,Caitlyn,red,1,Support,ADC,TahmKench,2017,Spring,0
1793,Ziggs,blue,1,Support,ADC,Karma,2017,Spring,1,Ezreal,red,1,Support,ADC,Nami,2017,Spring,0
1794,Ziggs,blue,1,Support,ADC,Lulu,2017,Spring,1,Jhin,red,1,Support,ADC,Nami,2017,Spring,0
1795,Jhin,blue,1,Support,ADC,Nautilus,2017,Spring,1,Caitlyn,red,1,Support,ADC,Lulu,2017,Spring,0
1796,Ziggs,blue,1,Support,ADC,Malzahar,2017,Spring,0,Jhin,red,1,Support,ADC,TahmKench,2017,Spring,1
1797,Varus,blue,1,Support,ADC,Lulu,2017,Spring,0,Ashe,red,1,Support,ADC,Bard,2017,Spring,1
1798,Ezreal,blue,1,Support,ADC,Karma,2017,Spring,1,Jhin,red,1,Support,ADC,TahmKench,2017,Spring,0
1799,Ezreal,blue,1,Support,ADC,Karma,2017,Spring,0,Jhin,red,1,Support,ADC,TahmKench,2017,Spring,1
