,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
83,Shen,Graves,2016,Spring,red,Top,Jungle,5,3
84,Malphite,Graves,2016,Spring,red,Top,Jungle,4,1
85,Olaf,RekSai,2016,Spring,red,Top,Jungle,3,2
86,Poppy,Nidalee,2016,Spring,red,Top,Jungle,29,14
87,Lucian,Elise,2016,Spring,red,Top,Jungle,1,1
88,Malphite,Quinn,2016,Spring,red,Top,Jungle,3,3
89,Gangplank,Kindred,2016,Spring,red,Top,Jungle,1,1
90,Malphite,Kindred,2016,Spring,red,Top,Jungle,4,3
91,Malphite,Nidalee,2016,Spring,red,Top,Jungle,1,1
92,Maokai,Nidalee,2016,Spring,red,Top,Jungle,5,4
93,Fiora,Gragas,2016,Spring,red,Top,Jungle,14,7
94,Nautilus,Rumble,2016,Spring,red,Top,Jungle,2,0
95,Malphite,Gragas,2016,Spring,red,Top,Jungle,9,3
96,Nautilus,Nidalee,2016,Spring,red,Top,Jungle,12,7
97,Maokai,Gragas,2016,Spring,red,Top,Jungle,6,2
98,Quinn,LeeSin,2016,Spring,red,Top,Jungle,2,2
99,Rammus,Gragas,2016,Spring,red,Top,Jungle,7,7
100,Poppy,LeeSin,2016,Spring,red,Top,Jungle,10,4
101,Rammus,LeeSin,2016,Spring,red,Top,Jungle,1,0
102,Nautilus,Gragas,2016,Spring,red,Top,Jungle,20,8
103,Rammus,Nidalee,2016,Spring,red,Top,Jungle,4,4
104,Gangplank,Graves,2016,Spring,red,Top,Jungle,5,3
105,Gragas,Elise,2016,Spring,red,Top,Jungle,2,1
106,Ekko,LeeSin,2016,Spring,red,Top,Jungle,3,2
107,Ekko,Kindred,2016,Spring,red,Top,Jungle,14,7
108,TahmKench,RekSai,2016,Spring,red,Top,Jungle,5,4
109,Lulu,DrMundo,2016,Spring,red,Top,Jungle,3,1
110,Nautilus,Graves,2016,Spring,red,Top,Jungle,13,2
111,Lissandra,Elise,2016,Spring,red,Top,Jungle,12,3
112,Quinn,Kindred,2016,Spring,red,Top,Jungle,1,1
113,Olaf,Elise,2016,Spring,red,Top,Jungle,4,1
114,TahmKench,Kindred,2016,Spring,red,Top,Jungle,1,0
115,Poppy,RekSai,2016,Spring,red,Top,Jungle,12,4
116,Rumble,RekSai,2016,Spring,red,Top,Jungle,1,1
117,Morgana,RekSai,2016,Spring,red,Top,Jungle,2,1
118,Fiora,Nidalee,2016,Spring,red,Top,Jungle,9,5
119,Lissandra,Kindred,2016,Spring,red,Top,Jungle,4,0
120,Lulu,Rengar,2016,Spring,red,Top,Jungle,1,0
121,TahmKench,Nidalee,2016,Spring,red,Top,Jungle,2,0
122,Morgana,Graves,2016,Spring,red,Top,Jungle,2,1
123,Lissandra,Graves,2016,Spring,red,Top,Jungle,8,6
124,Gnar,Graves,2016,Spring,red,Top,Jungle,4,1
125,Rammus,Rumble,2016,Spring,red,Top,Jungle,1,1
126,Graves,Rumble,2016,Spring,red,Top,Jungle,1,1
127,Trundle,Udyr,2016,Spring,red,Top,Jungle,1,0
128,Fiora,Rumble,2016,Spring,red,Top,Jungle,1,0
129,Rammus,Elise,2016,Spring,red,Top,Jungle,5,1
130,Gangplank,Rumble,2016,Spring,red,Top,Jungle,1,0
131,Jayce,Elise,2016,Spring,red,Top,Jungle,1,1
132,Rammus,Kindred,2016,Spring,red,Top,Jungle,2,1
133,Lulu,Graves,2016,Spring,red,Top,Jungle,3,0
134,Gnar,Kindred,2016,Spring,red,Top,Jungle,1,0
135,Kennen,Kindred,2016,Spring,red,Top,Jungle,1,1
136,Ryze,Graves,2016,Spring,red,Top,Jungle,2,1
137,Maokai,Khazix,2016,Spring,red,Top,Jungle,3,1
138,Ekko,Nidalee,2016,Spring,red,Top,Jungle,4,2
139,Fizz,Nidalee,2016,Spring,red,Top,Jungle,1,0
140,Lulu,RekSai,2016,Spring,red,Top,Jungle,10,6
141,Gnar,Trundle,2016,Spring,red,Top,Jungle,1,1
142,Gnar,LeeSin,2016,Spring,red,Top,Jungle,2,2
143,TahmKench,DrMundo,2016,Spring,red,Top,Jungle,1,0
144,Irelia,Graves,2016,Spring,red,Top,Jungle,1,1
145,Sion,Trundle,2016,Spring,red,Top,Jungle,1,1
146,Sion,RekSai,2016,Spring,red,Top,Jungle,1,1
147,TahmKench,LeeSin,2016,Spring,red,Top,Jungle,2,1
148,Lissandra,DrMundo,2016,Spring,red,Top,Jungle,2,1
149,Sion,Elise,2016,Spring,red,Top,Jungle,1,0
150,Olaf,Trundle,2016,Spring,red,Top,Jungle,1,0
151,Irelia,LeeSin,2016,Spring,red,Top,Jungle,1,0
152,Trundle,Rumble,2016,Spring,red,Top,Jungle,1,0
153,Gnar,Gragas,2016,Spring,red,Top,Jungle,3,1
154,Lulu,Nidalee,2016,Spring,red,Top,Jungle,1,0
155,Poppy,Sejuani,2016,Spring,red,Top,Jungle,2,0
156,Nautilus,Sejuani,2016,Spring,red,Top,Jungle,1,0
157,Lulu,Kindred,2016,Spring,red,Top,Jungle,2,1
158,Fiora,Sejuani,2016,Spring,red,Top,Jungle,2,0
159,Kassadin,RekSai,2016,Spring,red,Top,Jungle,1,0
160,Zed,DrMundo,2016,Spring,red,Top,Jungle,1,1
161,Riven,Graves,2016,Spring,red,Top,Jungle,1,0
162,Riven,RekSai,2016,Spring,red,Top,Jungle,1,1
163,Kennen,Nidalee,2016,Spring,red,Top,Jungle,1,0
164,Quinn,Nidalee,2016,Spring,red,Top,Jungle,4,1
165,Riven,Elise,2016,Spring,red,Top,Jungle,2,1
166,Shen,Udyr,2016,Spring,red,Top,Jungle,1,0
167,Malphite,RekSai,2016,Spring,red,Top,Jungle,5,4
168,Renekton,RekSai,2016,Spring,red,Top,Jungle,1,0
169,Malphite,Rumble,2016,Spring,red,Top,Jungle,2,1
170,Shen,Gragas,2016,Spring,red,Top,Jungle,1,0
171,Pantheon,Kindred,2016,Spring,red,Top,Jungle,1,1
172,Poppy,Rumble,2016,Spring,red,Top,Jungle,3,1
173,Rammus,RekSai,2016,Spring,red,Top,Jungle,1,1
174,Ryze,LeeSin,2016,Spring,red,Top,Jungle,2,1
175,Shen,RekSai,2016,Spring,red,Top,Jungle,7,3
176,Quinn,Graves,2016,Spring,red,Top,Jungle,1,1
177,DrMundo,RekSai,2016,Spring,red,Top,Jungle,1,0
178,Trundle,RekSai,2016,Spring,red,Top,Jungle,5,4
179,Graves,Kindred,2016,Spring,red,Top,Jungle,1,1
180,Lulu,Gragas,2016,Spring,red,Top,Jungle,1,0
181,Ryze,Kindred,2016,Spring,red,Top,Jungle,1,0
182,Irelia,RekSai,2016,Spring,red,Top,Jungle,1,0
183,Maokai,Sejuani,2016,Spring,red,Top,Jungle,1,0
184,Karma,RekSai,2016,Spring,red,Top,Jungle,1,1
185,Fizz,Graves,2016,Spring,red,Top,Jungle,2,1
186,Nautilus,Maokai,2016,Spring,red,Top,Jungle,1,0
187,DrMundo,Elise,2016,Spring,red,Top,Jungle,5,0
188,Renekton,LeeSin,2016,Spring,red,Top,Jungle,1,1
189,Olaf,Graves,2016,Spring,red,Top,Jungle,2,1
190,TahmKench,Zac,2016,Spring,red,Top,Jungle,1,1
191,Quinn,Zac,2016,Spring,red,Top,Jungle,1,1
192,Malphite,Zac,2016,Spring,red,Top,Jungle,1,0
193,Lissandra,Ekko,2016,Spring,red,Top,Jungle,2,1
194,Lulu,Bard,2016,Spring,red,Top,Jungle,1,1
195,Rammus,Ekko,2016,Spring,red,Top,Jungle,1,0
196,Olaf,Gragas,2016,Spring,red,Top,Jungle,1,1
197,Rammus,Zac,2016,Spring,red,Top,Jungle,1,1
198,Nasus,Ekko,2016,Spring,red,Top,Jungle,2,0
199,Ryze,Gragas,2016,Spring,red,Top,Jungle,1,0
200,Trundle,Nunu,2016,Spring,red,Top,Jungle,1,1
201,Kayle,LeeSin,2016,Spring,red,Top,Jungle,1,0
202,Trundle,Ekko,2016,Spring,red,Top,Jungle,1,1
203,Yasuo,Gragas,2016,Spring,red,Top,Jungle,1,0
204,Irelia,Gragas,2016,Spring,red,Top,Jungle,1,0
205,Hecarim,Kindred,2016,Spring,red,Top,Jungle,1,0
206,MasterYi,Gragas,2016,Spring,red,Top,Jungle,1,0
207,Hecarim,RekSai,2016,Spring,red,Top,Jungle,2,0
208,Sion,Kindred,2016,Spring,red,Top,Jungle,1,1
209,Lissandra,Udyr,2016,Spring,red,Top,Jungle,1,0
210,Gangplank,Ekko,2016,Spring,red,Top,Jungle,1,0
211,Poppy,MasterYi,2016,Spring,red,Top,Jungle,1,0
212,Malphite,Poppy,2016,Spring,red,Top,Jungle,1,1
213,Lulu,Olaf,2016,Spring,red,Top,Jungle,1,1
214,Zac,Gragas,2016,Spring,red,Top,Jungle,1,0
215,DrMundo,Graves,2016,Spring,red,Top,Jungle,1,1
216,DrMundo,LeeSin,2016,Spring,red,Top,Jungle,1,1
217,Nautilus,Quinn,2016,Spring,red,Top,Jungle,1,1
218,Quinn,Udyr,2016,Spring,red,Top,Jungle,1,1
219,Quinn,Poppy,2016,Spring,red,Top,Jungle,1,0
220,Gangplank,Poppy,2016,Spring,red,Top,Jungle,1,1
221,Nautilus,Poppy,2016,Spring,red,Top,Jungle,1,0
222,Trundle,Shen,2016,Spring,red,Top,Jungle,1,1
223,Shen,Kindred,2016,Spring,red,Top,Jungle,1,0
224,Maokai,Zac,2016,Spring,red,Top,Jungle,1,1
225,Vladimir,Udyr,2016,Spring,red,Top,Jungle,1,1
226,Vladimir,Gragas,2016,Spring,red,Top,Jungle,1,0
227,Malphite,Khazix,2016,Spring,red,Top,Jungle,2,1
228,Hecarim,Elise,2016,Spring,red,Top,Jungle,1,1
229,Malphite,Vi,2016,Spring,red,Top,Jungle,1,0
230,Vladimir,Elise,2016,Spring,red,Top,Jungle,1,1
231,Kayle,Elise,2016,Spring,red,Top,Jungle,1,1
232,Hecarim,LeeSin,2016,Spring,red,Top,Jungle,1,0
0,RekSai,Lissandra,2016,Spring,red,Jungle,Middle,8,3
1,RekSai,TwistedFate,2016,Spring,red,Jungle,Middle,5,3
2,LeeSin,Viktor,2016,Spring,red,Jungle,Middle,6,3
3,Elise,Viktor,2016,Spring,red,Jungle,Middle,24,10
4,Poppy,Viktor,2016,Spring,red,Jungle,Middle,1,0
5,Elise,Ahri,2016,Spring,red,Jungle,Middle,13,5
6,Poppy,Lissandra,2016,Spring,red,Jungle,Middle,1,0
7,Elise,Orianna,2016,Spring,red,Jungle,Middle,9,4
8,Elise,TwistedFate,2016,Spring,red,Jungle,Middle,12,5
9,Nidalee,TwistedFate,2016,Spring,red,Jungle,Middle,9,4
10,Nidalee,Ezreal,2016,Spring,red,Jungle,Middle,1,0
11,Olaf,Lissandra,2016,Spring,red,Jungle,Middle,1,1
12,Elise,Corki,2016,Spring,red,Jungle,Middle,27,11
13,RekSai,Viktor,2016,Spring,red,Jungle,Middle,20,11
14,RekSai,Lux,2016,Spring,red,Jungle,Middle,9,3
15,Rengar,Zed,2016,Spring,red,Jungle,Middle,1,1
16,Graves,Viktor,2016,Spring,red,Jungle,Middle,11,3
17,Elise,Cassiopeia,2016,Spring,red,Jungle,Middle,4,2
18,Nidalee,Varus,2016,Spring,red,Jungle,Middle,5,3
19,Rengar,Corki,2016,Spring,red,Jungle,Middle,2,0
20,Nidalee,Corki,2016,Spring,red,Jungle,Middle,14,8
21,Elise,Varus,2016,Spring,red,Jungle,Middle,17,5
22,Nidalee,Gangplank,2016,Spring,red,Jungle,Middle,4,4
23,Elise,Syndra,2016,Spring,red,Jungle,Middle,3,1
24,Graves,Lulu,2016,Spring,red,Jungle,Middle,13,7
25,RekSai,Ryze,2016,Spring,red,Jungle,Middle,4,2
26,Nidalee,Lux,2016,Spring,red,Jungle,Middle,7,3
27,Elise,Lux,2016,Spring,red,Jungle,Middle,8,4
28,Nidalee,Lissandra,2016,Spring,red,Jungle,Middle,9,3
29,RekSai,Zilean,2016,Spring,red,Jungle,Middle,6,3
30,Kindred,Lulu,2016,Spring,red,Jungle,Middle,12,3
31,RekSai,Zed,2016,Spring,red,Jungle,Middle,5,5
32,RekSai,Lulu,2016,Spring,red,Jungle,Middle,16,6
33,Elise,Leblanc,2016,Spring,red,Jungle,Middle,25,12
34,Kindred,Zilean,2016,Spring,red,Jungle,Middle,6,5
35,Evelynn,Gangplank,2016,Spring,red,Jungle,Middle,1,0
36,Graves,Lissandra,2016,Spring,red,Jungle,Middle,20,7
37,Rumble,Lux,2016,Spring,red,Jungle,Middle,2,1
38,LeeSin,TwistedFate,2016,Spring,red,Jungle,Middle,3,3
39,Nocturne,Lissandra,2016,Spring,red,Jungle,Middle,1,0
40,Gragas,Corki,2016,Spring,red,Jungle,Middle,25,13
41,Gragas,Lulu,2016,Spring,red,Jungle,Middle,15,5
42,Gragas,Gangplank,2016,Spring,red,Jungle,Middle,4,2
43,Gragas,TwistedFate,2016,Spring,red,Jungle,Middle,5,2
44,LeeSin,Corki,2016,Spring,red,Jungle,Middle,11,4
45,Udyr,Leblanc,2016,Spring,red,Jungle,Middle,1,1
46,Gragas,Orianna,2016,Spring,red,Jungle,Middle,4,3
47,Udyr,Corki,2016,Spring,red,Jungle,Middle,1,1
48,Gragas,Viktor,2016,Spring,red,Jungle,Middle,15,4
49,Gragas,Varus,2016,Spring,red,Jungle,Middle,4,4
50,Gragas,Lissandra,2016,Spring,red,Jungle,Middle,8,6
51,Kindred,Ahri,2016,Spring,red,Jungle,Middle,3,1
52,Elise,Lulu,2016,Spring,red,Jungle,Middle,19,11
53,LeeSin,Lux,2016,Spring,red,Jungle,Middle,1,0
54,LeeSin,Azir,2016,Spring,red,Jungle,Middle,6,3
55,Kindred,Azir,2016,Spring,red,Jungle,Middle,14,3
56,Gragas,Zed,2016,Spring,red,Jungle,Middle,11,5
57,Elise,Azir,2016,Spring,red,Jungle,Middle,20,11
58,Kindred,Zed,2016,Spring,red,Jungle,Middle,4,2
59,Elise,Zed,2016,Spring,red,Jungle,Middle,15,9
60,RekSai,Orianna,2016,Spring,red,Jungle,Middle,5,2
61,Kindred,Leblanc,2016,Spring,red,Jungle,Middle,10,5
62,Elise,Ryze,2016,Spring,red,Jungle,Middle,6,4
63,Kindred,Ryze,2016,Spring,red,Jungle,Middle,9,6
64,RekSai,Karma,2016,Spring,red,Jungle,Middle,1,0
65,Gragas,Urgot,2016,Spring,red,Jungle,Middle,1,0
66,Graves,Leblanc,2016,Spring,red,Jungle,Middle,20,11
67,Graves,Cassiopeia,2016,Spring,red,Jungle,Middle,5,2
68,RekSai,Corki,2016,Spring,red,Jungle,Middle,20,13
69,Kindred,Corki,2016,Spring,red,Jungle,Middle,6,1
70,LeeSin,Orianna,2016,Spring,red,Jungle,Middle,4,1
71,Graves,Ahri,2016,Spring,red,Jungle,Middle,11,6
72,Zac,Leblanc,2016,Spring,red,Jungle,Middle,1,0
73,Elise,Kassadin,2016,Spring,red,Jungle,Middle,6,3
74,LeeSin,Ezreal,2016,Spring,red,Jungle,Middle,1,0
75,LeeSin,Ahri,2016,Spring,red,Jungle,Middle,5,3
76,RekSai,Leblanc,2016,Spring,red,Jungle,Middle,13,5
77,Elise,Jayce,2016,Spring,red,Jungle,Middle,2,1
78,Quinn,Leblanc,2016,Spring,red,Jungle,Middle,2,2
79,Kindred,Viktor,2016,Spring,red,Jungle,Middle,7,6
80,Quinn,Lulu,2016,Spring,red,Jungle,Middle,1,1
81,LeeSin,Gangplank,2016,Spring,red,Jungle,Middle,1,1
82,Nidalee,Zilean,2016,Spring,red,Jungle,Middle,5,3
83,Nidalee,Ahri,2016,Spring,red,Jungle,Middle,5,1
84,Elise,Lissandra,2016,Spring,red,Jungle,Middle,17,9
85,Gragas,Lux,2016,Spring,red,Jungle,Middle,8,2
86,Rumble,Ahri,2016,Spring,red,Jungle,Middle,2,0
87,Nidalee,Azir,2016,Spring,red,Jungle,Middle,5,2
88,LeeSin,Leblanc,2016,Spring,red,Jungle,Middle,12,7
89,LeeSin,Lissandra,2016,Spring,red,Jungle,Middle,9,5
90,Elise,Zilean,2016,Spring,red,Jungle,Middle,7,2
91,Nidalee,Quinn,2016,Spring,red,Jungle,Middle,2,2
92,RekSai,Anivia,2016,Spring,red,Jungle,Middle,2,0
93,Elise,Quinn,2016,Spring,red,Jungle,Middle,7,4
94,Gragas,Leblanc,2016,Spring,red,Jungle,Middle,12,7
95,Nidalee,Leblanc,2016,Spring,red,Jungle,Middle,5,2
96,Graves,Azir,2016,Spring,red,Jungle,Middle,14,11
97,LeeSin,Syndra,2016,Spring,red,Jungle,Middle,2,0
98,Graves,Zilean,2016,Spring,red,Jungle,Middle,5,2
99,Kindred,Lissandra,2016,Spring,red,Jungle,Middle,8,3
100,Kindred,Kassadin,2016,Spring,red,Jungle,Middle,4,2
101,Gragas,Azir,2016,Spring,red,Jungle,Middle,12,5
102,Elise,Gangplank,2016,Spring,red,Jungle,Middle,8,4
103,Graves,Kassadin,2016,Spring,red,Jungle,Middle,7,3
104,Kindred,Karma,2016,Spring,red,Jungle,Middle,1,1
105,LeeSin,Kassadin,2016,Spring,red,Jungle,Middle,1,0
106,Graves,Ryze,2016,Spring,red,Jungle,Middle,7,3
107,Graves,Orianna,2016,Spring,red,Jungle,Middle,2,1
108,Graves,TwistedFate,2016,Spring,red,Jungle,Middle,5,3
109,Graves,Zed,2016,Spring,red,Jungle,Middle,2,1
110,RekSai,Ahri,2016,Spring,red,Jungle,Middle,8,4
111,DrMundo,Leblanc,2016,Spring,red,Jungle,Middle,1,0
112,RekSai,Jayce,2016,Spring,red,Jungle,Middle,2,1
113,Graves,Gangplank,2016,Spring,red,Jungle,Middle,2,0
114,RekSai,Cassiopeia,2016,Spring,red,Jungle,Middle,2,0
115,Kindred,Lux,2016,Spring,red,Jungle,Middle,6,1
116,Nidalee,Kindred,2016,Spring,red,Jungle,Middle,1,0
117,Elise,Ezreal,2016,Spring,red,Jungle,Middle,3,1
118,Nidalee,Lulu,2016,Spring,red,Jungle,Middle,7,4
119,LeeSin,Lulu,2016,Spring,red,Jungle,Middle,5,2
120,Graves,Lux,2016,Spring,red,Jungle,Middle,3,2
121,Nidalee,Viktor,2016,Spring,red,Jungle,Middle,10,3
122,Graves,Corki,2016,Spring,red,Jungle,Middle,10,4
123,Rumble,Lulu,2016,Spring,red,Jungle,Middle,2,2
124,Udyr,Lulu,2016,Spring,red,Jungle,Middle,3,2
125,Rumble,Zilean,2016,Spring,red,Jungle,Middle,1,0
126,Rumble,Corki,2016,Spring,red,Jungle,Middle,1,0
127,Elise,Velkoz,2016,Spring,red,Jungle,Middle,3,1
128,Gragas,Anivia,2016,Spring,red,Jungle,Middle,3,2
129,Kindred,Nautilus,2016,Spring,red,Jungle,Middle,1,0
130,Kindred,Varus,2016,Spring,red,Jungle,Middle,4,2
131,Elise,Malphite,2016,Spring,red,Jungle,Middle,1,0
132,Graves,Varus,2016,Spring,red,Jungle,Middle,1,0
133,Graves,Quinn,2016,Spring,red,Jungle,Middle,1,1
134,Kindred,Gangplank,2016,Spring,red,Jungle,Middle,2,1
135,Gragas,Yasuo,2016,Spring,red,Jungle,Middle,2,0
136,Kindred,Fizz,2016,Spring,red,Jungle,Middle,1,1
137,Graves,Malzahar,2016,Spring,red,Jungle,Middle,1,1
138,Graves,JarvanIV,2016,Spring,red,Jungle,Middle,1,1
139,Khazix,Leblanc,2016,Spring,red,Jungle,Middle,1,0
140,Graves,Karma,2016,Spring,red,Jungle,Middle,1,0
141,Elise,JarvanIV,2016,Spring,red,Jungle,Middle,1,1
142,RekSai,Ekko,2016,Spring,red,Jungle,Middle,2,0
143,Kindred,Cassiopeia,2016,Spring,red,Jungle,Middle,1,1
144,Graves,Syndra,2016,Spring,red,Jungle,Middle,2,0
145,RekSai,Ezreal,2016,Spring,red,Jungle,Middle,1,1
146,Kindred,Ezreal,2016,Spring,red,Jungle,Middle,1,1
147,Trundle,Ezreal,2016,Spring,red,Jungle,Middle,2,2
148,LeeSin,Ryze,2016,Spring,red,Jungle,Middle,2,2
149,DrMundo,Jayce,2016,Spring,red,Jungle,Middle,1,0
150,Elise,Irelia,2016,Spring,red,Jungle,Middle,1,0
151,RekSai,Azir,2016,Spring,red,Jungle,Middle,2,1
152,DrMundo,Zilean,2016,Spring,red,Jungle,Middle,1,0
153,Trundle,Ryze,2016,Spring,red,Jungle,Middle,1,0
154,Gragas,Fizz,2016,Spring,red,Jungle,Middle,3,1
155,Rumble,Viktor,2016,Spring,red,Jungle,Middle,2,0
156,Gragas,Zilean,2016,Spring,red,Jungle,Middle,1,1
157,Gragas,Quinn,2016,Spring,red,Jungle,Middle,5,3
158,Gragas,Cassiopeia,2016,Spring,red,Jungle,Middle,1,1
159,Sejuani,Gangplank,2016,Spring,red,Jungle,Middle,4,0
160,RekSai,Zyra,2016,Spring,red,Jungle,Middle,1,0
161,Elise,Morgana,2016,Spring,red,Jungle,Middle,1,0
162,DrMundo,Lissandra,2016,Spring,red,Jungle,Middle,1,1
163,Graves,Morgana,2016,Spring,red,Jungle,Middle,1,0
164,RekSai,Kassadin,2016,Spring,red,Jungle,Middle,4,2
165,LeeSin,Morgana,2016,Spring,red,Jungle,Middle,1,1
166,Udyr,Zilean,2016,Spring,red,Jungle,Middle,1,0
167,Nidalee,Syndra,2016,Spring,red,Jungle,Middle,3,1
168,Rumble,Quinn,2016,Spring,red,Jungle,Middle,2,1
169,RekSai,Syndra,2016,Spring,red,Jungle,Middle,2,0
170,Elise,Diana,2016,Spring,red,Jungle,Middle,1,1
171,Nidalee,Zed,2016,Spring,red,Jungle,Middle,3,2
172,Kindred,Anivia,2016,Spring,red,Jungle,Middle,1,1
173,Elise,Chogath,2016,Spring,red,Jungle,Middle,1,0
174,RekSai,Chogath,2016,Spring,red,Jungle,Middle,1,0
175,DrMundo,Corki,2016,Spring,red,Jungle,Middle,1,1
176,RekSai,Gangplank,2016,Spring,red,Jungle,Middle,1,0
177,RekSai,Yasuo,2016,Spring,red,Jungle,Middle,1,1
178,Kindred,Orianna,2016,Spring,red,Jungle,Middle,1,0
179,Kindred,Syndra,2016,Spring,red,Jungle,Middle,1,0
180,Sejuani,Quinn,2016,Spring,red,Jungle,Middle,1,0
181,Maokai,Varus,2016,Spring,red,Jungle,Middle,1,0
182,Elise,Ziggs,2016,Spring,red,Jungle,Middle,1,0
183,LeeSin,Varus,2016,Spring,red,Jungle,Middle,1,1
184,DrMundo,Lux,2016,Spring,red,Jungle,Middle,1,0
185,Zac,Viktor,2016,Spring,red,Jungle,Middle,1,1
186,Zac,Corki,2016,Spring,red,Jungle,Middle,1,1
187,Kindred,Diana,2016,Spring,red,Jungle,Middle,1,0
188,Nidalee,Ryze,2016,Spring,red,Jungle,Middle,1,1
189,Zac,Gangplank,2016,Spring,red,Jungle,Middle,2,1
190,Ekko,Gangplank,2016,Spring,red,Jungle,Middle,1,1
191,Ekko,Corki,2016,Spring,red,Jungle,Middle,2,0
192,Gragas,Ahri,2016,Spring,red,Jungle,Middle,6,1
193,Bard,Gangplank,2016,Spring,red,Jungle,Middle,1,1
194,RekSai,Diana,2016,Spring,red,Jungle,Middle,1,1
195,Udyr,Fizz,2016,Spring,red,Jungle,Middle,1,0
196,Gragas,Kassadin,2016,Spring,red,Jungle,Middle,2,1
197,Nidalee,Fizz,2016,Spring,red,Jungle,Middle,1,0
198,Ekko,Zilean,2016,Spring,red,Jungle,Middle,1,0
199,Ekko,Lissandra,2016,Spring,red,Jungle,Middle,1,0
200,Nunu,Azir,2016,Spring,red,Jungle,Middle,1,1
201,Nidalee,Anivia,2016,Spring,red,Jungle,Middle,1,0
202,Nidalee,Diana,2016,Spring,red,Jungle,Middle,1,1
203,Ekko,Leblanc,2016,Spring,red,Jungle,Middle,1,1
204,LeeSin,Yasuo,2016,Spring,red,Jungle,Middle,1,0
205,Kindred,Veigar,2016,Spring,red,Jungle,Middle,1,0
206,LeeSin,Velkoz,2016,Spring,red,Jungle,Middle,2,2
207,RekSai,Velkoz,2016,Spring,red,Jungle,Middle,1,0
208,Nidalee,Morgana,2016,Spring,red,Jungle,Middle,2,2
209,Kindred,TwistedFate,2016,Spring,red,Jungle,Middle,1,0
210,Udyr,Viktor,2016,Spring,red,Jungle,Middle,1,0
211,Rumble,Gangplank,2016,Spring,red,Jungle,Middle,1,1
212,Gragas,Syndra,2016,Spring,red,Jungle,Middle,1,0
213,Kindred,Morgana,2016,Spring,red,Jungle,Middle,1,1
214,Ekko,Ahri,2016,Spring,red,Jungle,Middle,1,0
215,Gragas,Velkoz,2016,Spring,red,Jungle,Middle,1,1
216,MasterYi,Ahri,2016,Spring,red,Jungle,Middle,1,0
217,Poppy,Kassadin,2016,Spring,red,Jungle,Middle,1,1
218,DrMundo,Azir,2016,Spring,red,Jungle,Middle,1,1
219,Olaf,Ezreal,2016,Spring,red,Jungle,Middle,1,1
220,Elise,Xerath,2016,Spring,red,Jungle,Middle,1,0
221,Quinn,Corki,2016,Spring,red,Jungle,Middle,1,1
222,Elise,Fizz,2016,Spring,red,Jungle,Middle,1,0
223,Kindred,Jhin,2016,Spring,red,Jungle,Middle,1,1
224,Sejuani,Zilean,2016,Spring,red,Jungle,Middle,1,0
225,Poppy,Lux,2016,Spring,red,Jungle,Middle,1,0
226,Poppy,Zilean,2016,Spring,red,Jungle,Middle,1,1
227,Poppy,Morgana,2016,Spring,red,Jungle,Middle,1,0
228,Shen,Lux,2016,Spring,red,Jungle,Middle,1,1
229,Zac,Ahri,2016,Spring,red,Jungle,Middle,1,1
230,LeeSin,Kayle,2016,Spring,red,Jungle,Middle,1,0
231,Poppy,Lulu,2016,Spring,red,Jungle,Middle,1,1
232,Graves,AurelionSol,2016,Spring,red,Jungle,Middle,1,0
233,Graves,Ekko,2016,Spring,red,Jungle,Middle,1,0
234,Kindred,AurelionSol,2016,Spring,red,Jungle,Middle,1,0
235,Graves,Fizz,2016,Spring,red,Jungle,Middle,2,1
236,LeeSin,Zilean,2016,Spring,red,Jungle,Middle,1,1
237,Gragas,Ezreal,2016,Spring,red,Jungle,Middle,1,1
238,LeeSin,Zed,2016,Spring,red,Jungle,Middle,1,0
239,Khazix,Azir,2016,Spring,red,Jungle,Middle,1,1
240,Khazix,Orianna,2016,Spring,red,Jungle,Middle,2,1
241,Khazix,Viktor,2016,Spring,red,Jungle,Middle,1,0
242,Vi,Ahri,2016,Spring,red,Jungle,Middle,1,0
243,Elise,KogMaw,2016,Spring,red,Jungle,Middle,1,0
0,RekSai,Bard,2016,Spring,red,Jungle,Support,10,5
1,RekSai,Janna,2016,Spring,red,Jungle,Support,13,8
2,LeeSin,Janna,2016,Spring,red,Jungle,Support,6,4
3,Elise,Janna,2016,Spring,red,Jungle,Support,14,4
4,Poppy,Alistar,2016,Spring,red,Jungle,Support,3,1
5,Elise,Trundle,2016,Spring,red,Jungle,Support,28,14
6,Poppy,Braum,2016,Spring,red,Jungle,Support,1,0
7,Elise,Alistar,2016,Spring,red,Jungle,Support,87,38
8,Nidalee,Alistar,2016,Spring,red,Jungle,Support,29,16
9,Nidalee,Trundle,2016,Spring,red,Jungle,Support,11,3
10,Olaf,Janna,2016,Spring,red,Jungle,Support,1,1
11,RekSai,Thresh,2016,Spring,red,Jungle,Support,33,20
12,RekSai,Alistar,2016,Spring,red,Jungle,Support,33,16
13,Rengar,Janna,2016,Spring,red,Jungle,Support,1,1
14,Graves,Alistar,2016,Spring,red,Jungle,Support,46,20
15,Rengar,Morgana,2016,Spring,red,Jungle,Support,1,0
16,Elise,Braum,2016,Spring,red,Jungle,Support,42,20
17,Nidalee,Morgana,2016,Spring,red,Jungle,Support,7,1
18,Elise,Thresh,2016,Spring,red,Jungle,Support,38,18
